drug_A,drug_B,DDI
DB00807,DB06738,48
DB00714,DB09112,48
DB00191,DB01577,48
DB00409,DB01161,48
DB01587,DB06594,48
DB00656,DB00458,48
DB00656,DB00455,48
DB00656,DB00454,48
DB00337,DB00035,48
DB00186,DB00285,48
DB00186,DB00283,48
DB01041,DB00310,48
DB00219,DB01173,48
DB09204,DB06712,48
DB01192,DB01209,48
DB00628,DB00683,48
DB00656,DB00321,48
DB09166,DB08872,48
DB00612,DB00657,48
DB00349,DB01176,48
DB00427,DB00754,48
DB00690,DB00807,48
DB00353,DB01166,48
DB00690,DB00801,48
DB00814,DB01133,48
DB01353,DB00980,48
DB09342,DB01069,48
DB01353,DB00985,48
DB00801,DB01175,48
DB01567,DB00697,48
DB00801,DB01176,48
DB00480,DB01097,48
DB01227,DB00214,48
DB00337,DB01077,48
DB00883,DB01115,48
DB00458,DB00887,48
DB05676,DB13158,48
DB00801,DB01178,48
DB00883,DB01113,48
DB00908,DB01116,48
DB00359,DB00750,48
DB00814,DB01024,48
DB01463,DB01176,48
DB00802,DB00980,48
DB00949,DB01202,48
DB00821,DB08880,48
DB00421,DB01359,48
DB00573,DB04552,48
DB00327,DB00181,48
DB00782,DB00647,48
DB00474,DB00497,48
DB00963,DB01077,48
DB00750,DB09071,48
DB00408,DB00405,48
DB01159,DB09038,48
DB00402,DB01161,48
DB00645,DB00625,48
DB00408,DB00409,48
DB01614,DB06144,48
DB00206,DB00967,48
DB01200,DB01063,48
DB01200,DB01062,48
DB00519,DB01275,48
DB00655,DB00779,48
DB00804,DB00517,48
DB00586,DB11921,48
DB00292,DB00296,48
DB00655,DB00772,48
DB01050,DB00741,48
DB03585,DB08880,48
DB01624,DB00985,48
DB04871,DB01200,48
DB01624,DB00980,48
DB09292,DB09084,48
DB01351,DB01501,48
DB00796,DB00337,48
DB00268,DB01029,48
DB01198,DB08872,48
DB00248,DB00745,48
DB00812,DB08984,48
DB09068,DB01114,48
DB00312,DB00752,48
DB00353,DB08933,48
DB00924,DB09128,48
DB00323,DB00472,48
DB00814,DB00860,48
DB00814,DB00861,48
DB09292,DB00861,48
DB01551,DB01589,48
DB00568,DB09104,48
DB01200,DB01685,48
DB01551,DB01580,48
DB00813,DB01065,48
DB08822,DB09038,48
DB01351,DB06738,48
DB00645,DB12532,48
DB00370,DB01253,48
DB01595,DB00835,48
DB00327,DB00232,48
DB00413,DB00657,48
DB09076,DB00647,48
DB00802,DB11304,48
DB06712,DB01041,48
DB00472,DB01142,48
DB00489,DB03128,48
DB01005,DB00649,48
DB00176,DB00967,48
DB00554,DB06196,48
DB00543,DB09071,48
DB01157,DB01074,48
DB01618,DB00660,48
DB00232,DB01158,48
DB00264,DB04920,48
DB00245,DB00708,48
DB11609,DB00872,48
DB00749,DB01401,48
DB01380,DB01233,48
DB13025,DB04908,48
DB00753,DB00892,48
DB01178,DB13872,48
DB00980,DB04896,48
DB00753,DB00899,48
DB00527,DB08872,48
DB00228,DB08918,48
DB00178,DB00605,48
DB00373,DB00796,48
DB00465,DB01014,48
DB00228,DB08910,48
DB00373,DB00790,48
DB00708,DB01353,48
DB01118,DB00206,48
DB13167,DB01260,48
DB00780,DB01200,48
DB00332,DB01338,48
DB00332,DB01339,48
DB01239,DB08910,48
DB00332,DB01337,48
DB00813,DB00421,48
DB00179,DB08906,48
DB00813,DB00427,48
DB00527,DB13025,48
DB00881,DB05676,48
DB00816,DB00935,48
DB06770,DB00754,48
DB01086,DB01161,48
DB01100,DB01202,48
DB01100,DB01209,48
DB06144,DB00625,48
DB00497,DB08872,48
DB01351,DB01178,48
DB00669,DB04946,48
DB00373,DB00584,48
DB01351,DB01176,48
DB01351,DB01175,48
DB01580,DB04844,48
DB00477,DB06292,48
DB09286,DB00980,48
DB00461,DB00861,48
DB09084,DB00710,48
DB09214,DB00788,48
DB01261,DB00790,48
DB00680,DB06684,48
DB06201,DB00477,48
DB06201,DB00475,48
DB06201,DB00474,48
DB01558,DB01178,48
DB00623,DB01176,48
DB00323,DB00349,48
DB00527,DB00405,48
DB01340,DB09038,48
DB00599,DB00750,48
DB01558,DB01175,48
DB01168,DB01618,48
DB01558,DB01176,48
DB00844,DB09224,48
DB00844,DB09225,48
DB00628,DB00737,48
DB09236,DB00679,48
DB09076,DB06738,48
DB00554,DB00860,48
DB00721,DB01621,48
DB00502,DB00829,48
DB00323,DB00341,48
DB04844,DB06144,48
DB00340,DB11609,48
DB00209,DB00647,48
DB00699,DB01190,48
DB00875,DB01433,48
DB00413,DB00703,48
DB00808,DB01078,48
DB00542,DB00554,48
DB00924,DB00427,48
DB00363,DB00408,48
DB00678,DB08976,48
DB00228,DB00472,48
DB01086,DB00427,48
DB01348,DB03585,48
DB09241,DB01288,48
DB00721,DB09166,48
DB00295,DB00950,48
DB00801,DB00349,48
DB00371,DB00813,48
DB08439,DB01130,48
DB00801,DB00344,48
DB08439,DB01133,48
DB00801,DB00341,48
DB00404,DB00949,48
DB00542,DB00881,48
DB01624,DB01567,48
DB00752,DB00232,48
DB06736,DB01077,48
DB00814,DB00035,48
DB00625,DB04844,48
DB00474,DB00801,48
DB00474,DB00807,48
DB01433,DB00949,48
DB09224,DB12532,48
DB01159,DB09292,48
DB00599,DB09166,48
DB01115,DB08822,48
DB00601,DB00363,48
DB01193,DB09038,48
DB06152,DB00852,48
DB08880,DB00663,48
DB09345,DB01202,48
DB00231,DB00737,48
DB00699,DB00248,48
DB00790,DB06736,48
DB00231,DB00734,48
DB09068,DB00980,48
DB09068,DB00985,48
DB00408,DB00341,48
DB00285,DB06288,48
DB00749,DB09212,48
DB00749,DB09218,48
DB02513,DB01427,48
DB12532,DB00593,48
DB01589,DB00647,48
DB01589,DB00645,48
DB01175,DB06288,48
DB09543,DB00223,48
DB00312,DB01614,48
DB00899,DB00768,48
DB00312,DB01618,48
DB09295,DB08439,48
DB00758,DB00861,48
DB00796,DB00749,48
DB01253,DB00703,48
DB01580,DB00455,48
DB01580,DB00458,48
DB00744,DB00764,48
DB00502,DB11609,48
DB00492,DB01014,48
DB01189,DB01545,48
DB01100,DB00660,48
DB00475,DB00341,48
DB00285,DB13025,48
DB09166,DB00934,48
DB01127,DB04920,48
DB00433,DB01551,48
DB00752,DB01618,48
DB06772,DB00488,48
DB00318,DB00721,48
DB00433,DB01558,48
DB06772,DB00487,48
DB09068,DB00323,48
DB06772,DB00480,48
DB09068,DB00321,48
DB09068,DB00320,48
DB00734,DB01353,48
DB00876,DB00328,48
DB00696,DB01138,48
DB00349,DB00967,48
DB11093,DB00258,48
DB00323,DB00521,48
DB00323,DB00524,48
DB00681,DB08992,48
DB01351,DB09166,48
DB00712,DB01234,48
DB00790,DB06739,48
DB00521,DB00964,48
DB11304,DB13872,48
DB06201,DB00996,48
DB00244,DB09095,48
DB00810,DB00921,48
DB00244,DB09091,48
DB01466,DB01247,48
DB06738,DB01168,48
DB00696,DB01685,48
DB00179,DB00838,48
DB05521,DB01118,48
DB00475,DB09342,48
DB00475,DB09345,48
DB00402,DB00356,48
DB01253,DB01076,48
DB01253,DB01071,48
DB00774,DB09038,48
DB06152,DB09273,48
DB06802,DB08991,48
DB00521,DB00968,48
DB01339,DB00708,48
DB00936,DB00846,48
DB00712,DB00547,48
DB09477,DB00679,48
DB00176,DB00737,48
DB00755,DB00876,48
DB00861,DB00443,48
DB01240,DB00421,48
DB01435,DB09218,48
DB00802,DB01176,48
DB01180,DB00821,48
DB00813,DB01433,48
DB00307,DB00363,48
DB00802,DB01178,48
DB01198,DB00933,48
DB00402,DB00679,48
DB00877,DB00884,48
DB01435,DB09212,48
DB00285,DB01614,48
DB01224,DB09038,48
DB00186,DB00296,48
DB07615,DB00443,48
DB00285,DB01618,48
DB00810,DB00219,48
DB01466,DB00625,48
DB00461,DB00959,48
DB00206,DB04908,48
DB00179,DB08970,48
DB01409,DB00295,48
DB00327,DB06690,48
DB01200,DB00531,48
DB01200,DB00537,48
DB06292,DB08907,48
DB09227,DB00653,48
DB00573,DB08797,48
DB09227,DB00657,48
DB05676,DB00620,48
DB00433,DB06690,48
DB00991,DB06786,48
DB00829,DB13025,48
DB00924,DB06288,48
DB00605,DB01024,48
DB00936,DB00591,48
DB00543,DB00952,48
DB00936,DB00596,48
DB00753,DB08931,48
DB09224,DB01069,48
DB00985,DB04896,48
DB00433,DB04908,48
DB09232,DB00925,48
DB09214,DB00991,48
DB00598,DB00742,48
DB01024,DB01283,48
DB00872,DB09112,48
DB04896,DB09128,48
DB01065,DB09071,48
DB00228,DB01463,48
DB00228,DB01466,48
DB00681,DB00384,48
DB00176,DB12532,48
DB00589,DB01587,48
DB00228,DB00737,48
DB01260,DB00467,48
DB00547,DB01043,48
DB00896,DB01609,48
DB00754,DB00472,48
DB00295,DB00232,48
DB00688,DB00547,48
DB09030,DB00006,48
DB09225,DB00949,48
DB01263,DB00539,48
DB13025,DB00737,48
DB00320,DB08882,48
DB00584,DB00337,48
DB01173,DB08918,48
DB01236,DB00883,48
DB01200,DB04948,48
DB00623,DB06738,48
DB00475,DB12532,48
DB01189,DB11148,48
DB09053,DB00946,48
DB13179,DB01076,48
DB00844,DB01624,48
DB00371,DB00433,48
DB01189,DB00343,48
DB01348,DB00328,48
DB00337,DB04572,48
DB00591,DB04576,48
DB00337,DB04574,48
DB08987,DB00181,48
DB00363,DB08822,48
DB01589,DB00363,48
DB01233,DB00904,48
DB00681,DB01037,48
DB06697,DB09090,48
DB13167,DB00741,48
DB08984,DB00663,48
DB00554,DB00253,48
DB00323,DB04896,48
DB00790,DB09084,48
DB09288,DB00399,48
DB00721,DB00771,48
DB01113,DB01224,48
DB00176,DB01452,48
DB01050,DB00502,48
DB00611,DB01002,48
DB01002,DB00384,48
DB00477,DB00295,48
DB00475,DB00625,48
DB00475,DB00623,48
DB00963,DB00630,48
DB00353,DB00502,48
DB00963,DB00635,48
DB00875,DB00508,48
DB08984,DB00591,48
DB00747,DB01338,48
DB08984,DB00596,48
DB01708,DB00805,48
DB00747,DB01339,48
DB01088,DB09543,48
DB00210,DB04552,48
DB01209,DB00967,48
DB01041,DB00571,48
DB00864,DB00620,48
DB00325,DB01193,48
DB00656,DB11304,48
DB01047,DB00772,48
DB00552,DB00363,48
DB00608,DB00688,48
DB01047,DB00779,48
DB00699,DB05381,48
DB03793,DB09090,48
DB00818,DB00985,48
DB01626,DB01102,48
DB00472,DB09286,48
DB00818,DB00980,48
DB00527,DB01114,48
DB01178,DB01356,48
DB00780,DB01224,48
DB01178,DB01353,48
DB00742,DB00887,48
DB01088,DB01041,48
DB00188,DB01580,48
DB00543,DB00625,48
DB00540,DB00771,48
DB01236,DB06605,48
DB00708,DB08987,48
DB00690,DB04908,48
DB13231,DB01212,48
DB00628,DB01100,48
DB00188,DB01162,48
DB06594,DB13872,48
DB00625,DB00660,48
DB00611,DB00356,48
DB00465,DB08905,48
DB00465,DB08906,48
DB06209,DB11079,48
DB00972,DB01175,48
DB00508,DB00341,48
DB00967,DB01114,48
DB09040,DB09090,48
DB01239,DB04908,48
DB00753,DB06770,48
DB01014,DB00896,48
DB00188,DB00457,48
DB00818,DB01614,48
DB00876,DB01024,48
DB08814,DB03619,48
DB13872,DB00356,48
DB03585,DB00846,48
DB00232,DB01029,48
DB00420,DB01501,48
DB00904,DB00356,48
DB00337,DB00480,48
DB00708,DB01215,48
DB00337,DB00488,48
DB11079,DB00180,48
DB09041,DB00343,48
DB13142,DB01212,48
DB06201,DB01002,48
DB00391,DB09071,48
DB00829,DB00807,48
DB00829,DB00801,48
DB01200,DB00678,48
DB08906,DB04576,48
DB00334,DB11609,48
DB01157,DB07615,48
DB01200,DB00675,48
DB08822,DB05676,48
DB00179,DB08439,48
DB00599,DB01159,48
DB00356,DB01076,48
DB09031,DB00343,48
DB09225,DB00575,48
DB00605,DB05676,48
DB00502,DB00599,48
DB00179,DB00605,48
DB00296,DB01227,48
DB00611,DB08987,48
DB00527,DB04896,48
DB01466,DB06738,48
DB00477,DB01198,48
DB00936,DB09084,48
DB00402,DB00933,48
DB01433,DB00805,48
DB09292,DB04552,48
DB01236,DB00771,48
DB00573,DB08906,48
DB00594,DB06292,48
DB00950,DB09071,48
DB00872,DB00436,48
DB00353,DB00404,48
DB00434,DB00949,48
DB00353,DB00285,48
DB08906,DB01122,48
DB00753,DB00356,48
DB00844,DB09338,48
DB01002,DB00715,48
DB09084,DB00860,48
DB00391,DB00527,48
DB09285,DB09212,48
DB09285,DB09218,48
DB00492,DB07615,48
DB00405,DB04841,48
DB00405,DB04844,48
DB00343,DB01214,48
DB09286,DB00700,48
DB00790,DB00991,48
DB12598,DB08906,48
DB12598,DB08905,48
DB00421,DB00542,48
DB00712,DB11921,48
DB01159,DB06594,48
DB00814,DB00588,48
DB00793,DB09227,48
DB09204,DB01113,48
DB00422,DB00370,48
DB01200,DB01181,48
DB01618,DB00593,48
DB01200,DB01189,48
DB01200,DB01275,48
DB01209,DB00697,48
DB01209,DB00695,48
DB00721,DB00892,48
DB01340,DB08976,48
DB00593,DB00737,48
DB09042,DB00734,48
DB06739,DB13783,48
DB01247,DB04844,48
DB00186,DB00807,48
DB09053,DB00006,48
DB00186,DB00801,48
DB00318,DB00524,48
DB00753,DB09342,48
DB00318,DB00527,48
DB01074,DB09270,48
DB00281,DB01501,48
DB01118,DB00797,48
DB01118,DB00790,48
DB01189,DB00922,48
DB00474,DB00752,48
DB09295,DB08984,48
DB01189,DB00925,48
DB12598,DB01410,48
DB09095,DB01043,48
DB00813,DB01463,48
DB01189,DB01037,48
DB00683,DB00527,48
DB00186,DB00502,48
DB00830,DB00865,48
DB00830,DB00867,48
DB00708,DB01463,48
DB00721,DB01142,48
DB00292,DB00737,48
DB00867,DB00988,48
DB00413,DB00755,48
DB00327,DB00371,48
DB00933,DB01161,48
DB00813,DB00323,48
DB05381,DB01076,48
DB13783,DB08905,48
DB00608,DB01283,48
DB00708,DB01466,48
DB01215,DB00455,48
DB00608,DB07615,48
DB00818,DB00519,48
DB00588,DB00768,48
DB09042,DB01063,48
DB01551,DB01178,48
DB00753,DB01176,48
DB11079,DB00959,48
DB01192,DB01626,48
DB00844,DB06594,48
DB01200,DB01236,48
DB00215,DB00408,48
DB01551,DB01176,48
DB00701,DB00531,48
DB01466,DB01114,48
DB00356,DB01621,48
DB00397,DB00830,48
DB01244,DB00477,48
DB01236,DB06292,48
DB09543,DB01047,48
DB00321,DB00871,48
DB00732,DB00708,48
DB01359,DB08941,48
DB01551,DB00228,48
DB00402,DB00623,48
DB00402,DB00625,48
DB00402,DB00628,48
DB00465,DB00244,48
DB00934,DB01202,48
DB00465,DB00240,48
DB01142,DB04846,48
DB01558,DB00768,48
DB01142,DB04841,48
DB00376,DB01116,48
DB00996,DB01558,48
DB00608,DB00884,48
DB01463,DB11148,48
DB00690,DB01142,48
DB00318,DB09128,48
DB00176,DB09286,48
DB00939,DB00443,48
DB00813,DB00588,48
DB00790,DB00469,48
DB04574,DB04576,48
DB01065,DB01614,48
DB00790,DB00461,48
DB11148,DB04908,48
DB01159,DB00660,48
DB00790,DB00465,48
DB01433,DB00768,48
DB00405,DB00434,48
DB00376,DB00810,48
DB00780,DB00363,48
DB00376,DB00813,48
DB01227,DB04908,48
DB00292,DB06770,48
DB00967,DB01142,48
DB01209,DB00909,48
DB01224,DB00967,48
DB06770,DB00543,48
DB01545,DB01320,48
DB09227,DB00413,48
DB01209,DB00906,48
DB00844,DB00232,48
DB00700,DB00964,48
DB06712,DB01236,48
DB00214,DB00612,48
DB01558,DB00181,48
DB00332,DB00497,48
DB00436,DB00678,48
DB00688,DB06736,48
DB00688,DB06739,48
DB00554,DB06786,48
DB00373,DB00612,48
DB00933,DB09128,48
DB00232,DB01340,48
DB00737,DB00215,48
DB00586,DB00328,48
DB00231,DB00697,48
DB00296,DB04841,48
DB00744,DB00788,48
DB00700,DB00968,48
DB06697,DB08992,48
DB00376,DB11315,48
DB00497,DB06144,48
DB00454,DB01202,48
DB09112,DB00178,48
DB01227,DB01544,48
DB00454,DB01209,48
DB01211,DB12001,48
DB00195,DB00742,48
DB00690,DB01189,48
DB06690,DB01567,48
DB09477,DB00991,48
DB00413,DB01359,48
DB00700,DB01115,48
DB00374,DB01401,48
DB00896,DB01043,48
DB00899,DB01176,48
DB06684,DB00540,48
DB01435,DB01013,48
DB09477,DB01020,48
DB13783,DB00620,48
DB00962,DB01239,48
DB09286,DB08931,48
DB08797,DB00846,48
DB01215,DB06144,48
DB09041,DB00661,48
DB00924,DB01608,48
DB00474,DB00842,48
DB00818,DB13872,48
DB01065,DB09224,48
DB00599,DB09286,48
DB00645,DB00835,48
DB00232,DB00903,48
DB00699,DB01011,48
DB00790,DB00821,48
DB00296,DB00796,48
DB00296,DB00797,48
DB00764,DB01245,48
DB06739,DB00884,48
DB09286,DB13872,48
DB11315,DB11609,48
DB01240,DB00244,48
DB01153,DB06712,48
DB01580,DB01202,48
DB00933,DB11609,48
DB00248,DB00409,48
DB00502,DB00645,48
DB00371,DB00181,48
DB01233,DB01614,48
DB00270,DB08931,48
DB01233,DB01618,48
DB00985,DB08910,48
DB06770,DB13025,48
DB00292,DB09345,48
DB00554,DB04552,48
DB00292,DB09342,48
DB01159,DB09225,48
DB00244,DB00838,48
DB09342,DB00950,48
DB00392,DB00813,48
DB00392,DB00810,48
DB00721,DB09071,48
DB00696,DB01356,48
DB11304,DB00356,48
DB00318,DB01356,48
DB00749,DB08970,48
DB00318,DB01353,48
DB00922,DB00780,48
DB01115,DB09038,48
DB00391,DB00645,48
DB00391,DB00647,48
DB01227,DB01037,48
DB00337,DB13167,48
DB01215,DB00933,48
DB00371,DB01589,48
DB00906,DB01106,48
DB00371,DB01580,48
DB00371,DB01587,48
DB07615,DB00959,48
DB01409,DB01192,48
DB00647,DB00950,48
DB00683,DB00645,48
DB00683,DB00647,48
DB00747,DB00340,48
DB00691,DB07615,48
DB00639,DB00343,48
DB00593,DB01202,48
DB00696,DB00450,48
DB00696,DB00455,48
DB00296,DB01113,48
DB01199,DB00340,48
DB00270,DB00584,48
DB00699,DB08827,48
DB00699,DB08820,48
DB00321,DB00405,48
DB08987,DB00434,48
DB09292,DB00752,48
DB09292,DB00755,48
DB00861,DB01283,48
DB00232,DB00564,48
DB06736,DB00884,48
DB01240,DB09038,48
DB00627,DB00641,48
DB00310,DB08941,48
DB00404,DB08987,48
DB01248,DB01165,48
DB01248,DB01168,48
DB00805,DB00370,48
DB00892,DB00458,48
DB00206,DB01189,48
DB00370,DB00215,48
DB00922,DB08822,48
DB00206,DB00270,48
DB01227,DB12532,48
DB00356,DB00575,48
DB01338,DB00899,48
DB00752,DB01408,48
DB00752,DB01407,48
DB09244,DB00964,48
DB01427,DB08860,48
DB00420,DB00611,48
DB00391,DB01069,48
DB00514,DB00934,48
DB00842,DB13872,48
DB06770,DB00934,48
DB00477,DB06738,48
DB00404,DB01589,48
DB01409,DB00318,48
DB01050,DB06786,48
DB00683,DB01198,48
DB00404,DB01587,48
DB00584,DB00960,48
DB00584,DB00963,48
DB00584,DB00964,48
DB08984,DB09091,48
DB00584,DB00968,48
DB01282,DB00790,48
DB01367,DB08822,48
DB01024,DB00180,48
DB00469,DB00655,48
DB01282,DB00796,48
DB01282,DB00797,48
DB00922,DB00818,48
DB00392,DB12278,48
DB00461,DB03585,48
DB00611,DB09338,48
DB01544,DB09286,48
DB00219,DB00454,48
DB00176,DB00721,48
DB00575,DB00909,48
DB08987,DB08910,48
DB11596,DB09256,48
DB00934,DB01069,48
DB00179,DB09095,48
DB00678,DB01158,48
DB00679,DB08941,48
DB01007,DB06712,48
DB09227,DB00755,48
DB00898,DB00609,48
DB09227,DB00753,48
DB09227,DB00752,48
DB00681,DB00489,48
DB09342,DB00540,48
DB09342,DB00543,48
DB00681,DB00486,48
DB01002,DB11304,48
DB00683,DB01224,48
DB01330,DB00898,48
DB00814,DB08439,48
DB09225,DB09342,48
DB09345,DB04908,48
DB00860,DB01010,48
DB00228,DB04908,48
DB00784,DB08991,48
DB00327,DB01159,48
DB01248,DB00441,48
DB00647,DB00181,48
DB07615,DB00180,48
DB01088,DB00922,48
DB00991,DB00502,48
DB00186,DB00904,48
DB00186,DB00907,48
DB00186,DB00906,48
DB00690,DB00434,48
DB00334,DB09068,48
DB00829,DB04908,48
DB01214,DB01340,48
DB00864,DB00120,48
DB00337,DB01401,48
DB00818,DB01351,48
DB01348,DB00482,48
DB09288,DB00741,48
DB06736,DB09138,48
DB00489,DB00519,48
DB01247,DB00922,48
DB00524,DB00511,48
DB04876,DB00492,48
DB01178,DB00906,48
DB01178,DB00909,48
DB01283,DB00282,48
DB01233,DB00206,48
DB00179,DB01097,48
DB00252,DB00771,48
DB00962,DB01558,48
DB00752,DB01184,48
DB11148,DB00660,48
DB01348,DB01283,48
DB00708,DB04844,48
DB01558,DB01239,48
DB00413,DB00598,48
DB00454,DB06700,48
DB00413,DB00594,48
DB00972,DB01283,48
DB00413,DB00590,48
DB00656,DB09342,48
DB01353,DB01320,48
DB01452,DB00593,48
DB00455,DB01076,48
DB01192,DB09166,48
DB01452,DB00594,48
DB00554,DB01130,48
DB00472,DB00924,48
DB00774,DB00531,48
DB01209,DB00356,48
DB01200,DB01435,48
DB04552,DB06786,48
DB00433,DB00690,48
DB01168,DB01175,48
DB00328,DB00608,48
DB00248,DB00599,48
DB01097,DB09218,48
DB00245,DB01199,48
DB01097,DB09212,48
DB00972,DB00884,48
DB00821,DB00502,48
DB00657,DB00700,48
DB00734,DB00842,48
DB00486,DB01214,48
DB00808,DB08822,48
DB00519,DB05676,48
DB09031,DB00996,48
DB04948,DB08941,48
DB01202,DB01621,48
DB00653,DB00285,48
DB09084,DB00588,48
DB13872,DB00967,48
DB00433,DB00737,48
DB01248,DB00352,48
DB00210,DB00939,48
DB01248,DB00351,48
DB00656,DB01106,48
DB01248,DB11231,48
DB00653,DB06700,48
DB00796,DB01115,48
DB01545,DB09166,48
DB01348,DB09288,48
DB00796,DB01113,48
DB00598,DB01214,48
DB00909,DB00980,48
DB00334,DB01106,48
DB00972,DB09288,48
DB01168,DB00221,48
DB00292,DB00807,48
DB01353,DB00588,48
DB00427,DB09071,48
DB00753,DB00996,48
DB06684,DB01253,48
DB01590,DB01180,48
DB01621,DB00422,48
DB00443,DB01076,48
DB06684,DB00780,48
DB00420,DB01209,48
DB01544,DB04946,48
DB00818,DB01159,48
DB00818,DB01158,48
DB01618,DB09224,48
DB00188,DB00691,48
DB00571,DB01340,48
DB00492,DB00328,48
DB00253,DB00487,48
DB01097,DB00896,48
DB00796,DB00991,48
DB00714,DB00678,48
DB00690,DB01236,48
DB00697,DB00950,48
DB00392,DB01116,48
DB08905,DB00677,48
DB00813,DB00875,48
DB00691,DB01275,48
DB11609,DB00737,48
DB00750,DB01353,48
DB00639,DB08860,48
DB00646,DB09236,48
DB00178,DB00310,48
DB01142,DB01621,48
DB01142,DB01622,48
DB00656,DB01202,48
DB00972,DB01708,48
DB00972,DB04552,48
DB00774,DB00883,48
DB00714,DB08907,48
DB00774,DB00887,48
DB00972,DB09138,48
DB00214,DB00384,48
DB01002,DB09128,48
DB01065,DB00909,48
DB00327,DB00708,48
DB00708,DB00950,48
DB00818,DB08941,48
DB00596,DB00772,48
DB00773,DB01076,48
DB00368,DB00852,48
DB00708,DB01021,48
DB00708,DB01020,48
DB00708,DB01029,48
DB00818,DB01198,48
DB00735,DB00959,48
DB01080,DB00285,48
DB09286,DB01359,48
DB00608,DB00768,48
DB00876,DB08439,48
DB00842,DB00215,48
DB00195,DB00350,48
DB00645,DB00588,48
DB00315,DB00344,48
DB01188,DB06712,48
DB00321,DB01114,48
DB01189,DB09224,48
DB01209,DB00949,48
DB00668,DB06764,48
DB00228,DB09166,48
DB00734,DB04908,48
DB00842,DB09071,48
DB00802,DB08872,48
DB00753,DB01178,48
DB00972,DB08797,48
DB00318,DB01595,48
DB00813,DB06700,48
DB00327,DB04946,48
DB01227,DB01239,48
DB00801,DB00715,48
DB00804,DB00209,48
DB00295,DB09292,48
DB00268,DB08907,48
DB00239,DB04841,48
DB01189,DB00228,48
DB00806,DB09543,48
DB00278,DB09079,48
DB03585,DB08970,48
DB00492,DB00695,48
DB00589,DB00916,48
DB00861,DB01435,48
DB09285,DB00328,48
DB00808,DB01340,48
DB08822,DB00328,48
DB00321,DB01247,48
DB00409,DB01501,48
DB00363,DB00341,48
DB00818,DB00492,48
DB01037,DB01274,48
DB00887,DB01162,48
DB00231,DB00985,48
DB08976,DB00896,48
DB01595,DB00543,48
DB01595,DB00540,48
DB00404,DB01353,48
DB01002,DB01580,48
DB00875,DB01065,48
DB09042,DB00508,48
DB08976,DB13783,48
DB08943,DB08860,48
DB09042,DB00502,48
DB08880,DB09212,48
DB01239,DB01621,48
DB00404,DB01356,48
DB08880,DB09218,48
DB01007,DB00996,48
DB00457,DB04920,48
DB00312,DB01178,48
DB06802,DB08439,48
DB00933,DB00748,48
DB00933,DB00747,48
DB00312,DB01176,48
DB08822,DB00586,48
DB08822,DB00584,48
DB00734,DB00950,48
DB09068,DB00771,48
DB00812,DB13158,48
DB01014,DB01133,48
DB01215,DB00391,48
DB01007,DB00661,48
DB09242,DB00818,48
DB00867,DB01365,48
DB00176,DB00543,48
DB13167,DB00896,48
DB06820,DB00227,48
DB00315,DB01168,48
DB06772,DB00675,48
DB00353,DB00705,48
DB00392,DB00209,48
DB00402,DB11609,48
DB08970,DB01057,48
DB00752,DB00497,48
DB00924,DB01192,48
DB06288,DB00405,48
DB01202,DB04946,48
DB01215,DB00647,48
DB01433,DB00356,48
DB00829,DB00737,48
DB09292,DB01162,48
DB00527,DB00807,48
DB00818,DB00721,48
DB01250,DB00443,48
DB00527,DB00801,48
DB00829,DB01463,48
DB00404,DB01215,48
DB00829,DB01466,48
DB01161,DB00950,48
DB00788,DB08439,48
DB00321,DB01367,48
DB00818,DB01452,48
DB00899,DB00801,48
DB00844,DB01351,48
DB00623,DB00252,48
DB00899,DB00807,48
DB00810,DB01339,48
DB00899,DB00808,48
DB00323,DB00612,48
DB00742,DB01158,48
DB00699,DB05521,48
DB00178,DB00461,48
DB00402,DB00875,48
DB00968,DB06292,48
DB00312,DB00623,48
DB00842,DB00909,48
DB00812,DB00253,48
DB00542,DB07615,48
DB00996,DB01161,48
DB00228,DB01580,48
DB00343,DB01162,48
DB00768,DB00936,48
DB09227,DB00594,48
DB00768,DB00939,48
DB06770,DB00660,48
DB00465,DB00784,48
DB00755,DB00310,48
DB00936,DB01050,48
DB00907,DB01433,48
DB00332,DB00517,48
DB01159,DB00436,48
DB00681,DB07615,48
DB01159,DB00434,48
DB09041,DB01074,48
DB00806,DB06605,48
DB00881,DB08880,48
DB06145,DB00175,48
DB00006,DB09079,48
DB00939,DB00180,48
DB00228,DB00181,48
DB00328,DB01435,48
DB00573,DB00846,48
DB01110,DB00568,48
DB06201,DB00363,48
DB09214,DB00891,48
DB12598,DB00502,48
DB00814,DB08984,48
DB00482,DB00710,48
DB00186,DB00281,48
DB01253,DB00334,48
DB00623,DB01618,48
DB00424,DB12278,48
DB01024,DB00846,48
DB00623,DB01614,48
DB00248,DB01356,48
DB01275,DB08931,48
DB00371,DB06700,48
DB09212,DB06786,48
DB00628,DB01086,48
DB00540,DB00669,48
DB00628,DB01080,48
DB00508,DB00949,48
DB00206,DB09225,48
DB00209,DB01209,48
DB00181,DB00458,48
DB00628,DB00356,48
DB00959,DB01043,48
DB06201,DB01189,48
DB00959,DB01044,48
DB01253,DB04794,48
DB00264,DB00691,48
DB00363,DB00801,48
DB01401,DB04552,48
DB00363,DB00807,48
DB06201,DB00588,48
DB00482,DB00657,48
DB09040,DB09236,48
DB00768,DB04896,48
DB00735,DB13783,48
DB00295,DB00645,48
DB00295,DB00647,48
