drug_A,drug_B,DDI
DB01171,DB00867,48
DB00849,DB00575,48
DB08815,DB01587,48
DB08815,DB01580,48
DB00722,DB01113,48
DB00854,DB00647,48
DB00261,DB00945,48
DB00854,DB00645,48
DB00722,DB01115,48
DB00469,DB04951,48
DB00186,DB00476,48
DB01075,DB00771,48
DB04743,DB02187,48
DB00813,DB04953,48
DB01437,DB00323,48
DB01437,DB00321,48
DB01154,DB04896,48
DB00875,DB01437,48
DB00188,DB00966,48
DB01221,DB01065,48
DB01221,DB01069,48
DB08815,DB00181,48
DB00525,DB07615,48
DB00366,DB01149,48
DB01174,DB01106,48
DB00683,DB00854,48
DB01136,DB01340,48
DB00897,DB01209,48
DB00275,DB05676,48
DB00897,DB01202,48
DB06196,DB06737,48
DB01200,DB01144,48
DB00721,DB00273,48
DB01036,DB01551,48
DB00818,DB00555,48
DB00611,DB05246,48
DB00519,DB01009,48
DB01244,DB00435,48
DB00934,DB01242,48
DB00790,DB00795,48
DB00708,DB00727,48
DB00708,DB00726,48
DB01628,DB02187,48
DB00708,DB00722,48
DB02709,DB13167,48
DB00690,DB01104,48
DB09084,DB01222,48
DB08822,DB01600,48
DB09224,DB00395,48
DB06288,DB04953,48
DB00376,DB00854,48
DB00405,DB00476,48
DB00967,DB01104,48
DB01159,DB04842,48
DB06702,DB01209,48
DB00527,DB01615,48
DB00582,DB00555,48
DB00268,DB01144,48
DB00237,DB00818,48
DB00714,DB00381,48
DB00871,DB09352,48
DB00237,DB00813,48
DB00738,DB00996,48
DB00474,DB06216,48
DB01186,DB04946,48
DB03754,DB00929,48
DB05271,DB00457,48
DB00831,DB11304,48
DB00376,DB00273,48
DB13323,DB00575,48
DB00631,DB00968,48
DB00826,DB01054,48
DB00405,DB01068,48
DB01576,DB01037,48
DB00189,DB01466,48
DB01186,DB01011,48
DB00333,DB06594,48
DB06781,DB01208,48
DB01209,DB01018,48
DB01141,DB00996,48
DB00494,DB09241,48
DB00703,DB00880,48
DB00967,DB00273,48
DB01397,DB06196,48
DB06725,DB00443,48
DB09041,DB00622,48
DB09214,DB01628,48
DB00633,DB09071,48
DB01628,DB09095,48
DB01440,DB04896,48
DB00768,DB04951,48
DB00768,DB04953,48
DB00313,DB06153,48
DB00590,DB01023,48
DB09245,DB00964,48
DB00248,DB01394,48
DB00508,DB06282,48
DB00230,DB01076,48
DB04896,DB00298,48
DB00418,DB00356,48
DB01422,DB06712,48
DB00500,DB00554,48
DB00623,DB13323,48
DB01349,DB00735,48
DB00652,DB00575,48
DB00542,DB00727,48
DB01260,DB09220,48
DB00752,DB00333,48
DB00904,DB00555,48
DB11148,DB01235,48
DB00876,DB00975,48
DB00392,DB00854,48
DB00875,DB09085,48
DB01009,DB00596,48
DB11148,DB00726,48
DB01009,DB00591,48
DB09227,DB04861,48
DB01174,DB00771,48
DB01440,DB00737,48
DB00313,DB00656,48
DB00752,DB00484,48
DB00381,DB00695,48
DB00397,DB09352,48
DB01178,DB01151,48
DB09345,DB01018,48
DB00508,DB00423,48
DB00296,DB01154,48
DB00922,DB01018,48
DB01081,DB00508,48
DB00795,DB01401,48
DB00433,DB00897,48
DB00755,DB01197,48
DB01229,DB01224,48
DB01198,DB04953,48
DB00333,DB00514,48
DB01239,DB00555,48
DB01054,DB01612,48
DB00805,DB00333,48
DB01151,DB01501,48
DB01440,DB01463,48
DB04953,DB00285,48
DB01440,DB01466,48
DB01169,DB01076,48
DB00831,DB09068,48
DB00542,DB01203,48
DB00656,DB01151,48
DB00831,DB01161,48
DB01243,DB06694,48
DB09292,DB00795,48
DB00844,DB00961,48
DB06739,DB09215,48
DB00631,DB09026,48
DB00486,DB00975,48
DB01591,DB00647,48
DB00991,DB01397,48
DB00795,DB00443,48
DB00247,DB00176,48
DB00247,DB00175,48
DB00802,DB01075,48
DB00870,DB09288,48
DB00909,DB04953,48
DB00966,DB08984,48
DB01452,DB08922,48
DB09009,DB00356,48
DB00542,DB06725,48
DB00875,DB06216,48
DB00683,DB01154,48
DB01200,DB00435,48
DB01065,DB00423,48
DB00614,DB01408,48
DB00633,DB00771,48
DB00244,DB06781,48
DB00936,DB09230,48
DB00295,DB01068,48
DB01023,DB01340,48
DB00829,DB00313,48
DB00850,DB01106,48
DB01037,DB06216,48
DB00490,DB00924,48
DB04574,DB01137,48
DB01200,DB00381,48
DB00490,DB01622,48
DB00490,DB01621,48
DB00655,DB00674,48
DB00631,DB01113,48
DB00335,DB08931,48
DB00435,DB00232,48
DB00454,DB09017,48
DB08992,DB00423,48
DB01203,DB08941,48
DB00631,DB00925,48
DB04842,DB13872,48
DB00896,DB09220,48
DB00189,DB13872,48
DB00753,DB08815,48
DB00474,DB00831,48
DB00228,DB00633,48
DB01028,DB01080,48
DB00612,DB01197,48
DB00475,DB13323,48
DB00631,DB01037,48
DB00206,DB09009,48
DB01171,DB06144,48
DB00633,DB04920,48
DB06204,DB06212,48
DB00768,DB01242,48
DB00681,DB01136,48
DB00813,DB09000,48
DB00247,DB00912,48
DB00241,DB01175,48
DB00813,DB09009,48
DB00418,DB04908,48
DB00652,DB00906,48
DB00918,DB00952,48
DB00497,DB00189,48
DB01248,DB04894,48
DB00695,DB00880,48
DB00246,DB00754,48
DB00461,DB04951,48
DB00497,DB01588,48
DB01399,DB00959,48
DB00295,DB13323,48
DB00996,DB01151,48
DB04743,DB01708,48
DB01215,DB01219,48
DB09232,DB00435,48
DB00373,DB00411,48
DB04552,DB04743,48
DB00945,DB00991,48
DB00846,DB00483,48
DB09085,DB01142,48
DB04743,DB00253,48
DB00750,DB01235,48
DB01273,DB00898,48
DB00714,DB00631,48
DB00318,DB06274,48
DB00714,DB00633,48
DB01075,DB00950,48
DB00458,DB05246,48
DB01142,DB06282,48
DB00945,DB00663,48
DB00575,DB01612,48
DB06716,DB00737,48
DB00813,DB00831,48
DB00525,DB09090,48
DB04951,DB00399,48
DB00998,DB01356,48
DB02513,DB00555,48
DB00998,DB00409,48
DB00998,DB00408,48
DB06203,DB01340,48
DB00181,DB00494,48
DB06203,DB01348,48
DB00623,DB09085,48
DB02709,DB00896,48
DB00391,DB13323,48
DB01154,DB00215,48
DB00333,DB01353,48
DB00199,DB06287,48
DB09009,DB00771,48
DB00187,DB00264,48
DB00327,DB08922,48
DB00986,DB00802,48
DB06712,DB00435,48
DB01065,DB01437,48
DB00683,DB13323,48
DB01229,DB02300,48
DB00809,DB00483,48
DB00918,DB01233,48
DB00652,DB11148,48
DB00918,DB01239,48
DB00708,DB01068,48
DB00555,DB00227,48
DB06203,DB00691,48
DB00333,DB00934,48
DB01563,DB00434,48
DB00231,DB00494,48
DB00722,DB00968,48
DB00189,DB00344,48
DB01141,DB04920,48
DB08822,DB04951,48
DB00216,DB06144,48
DB01151,DB01408,48
DB00392,DB00483,48
DB09236,DB01397,48
DB01026,DB01427,48
DB01141,DB06712,48
DB00525,DB00653,48
DB00962,DB01018,48
DB00313,DB00323,48
DB01340,DB01592,48
DB01002,DB01018,48
DB01595,DB06282,48
DB06802,DB01628,48
DB01399,DB01234,48
DB00477,DB00722,48
DB00714,DB00999,48
DB01567,DB00494,48
DB01229,DB01024,48
DB01229,DB01020,48
DB04871,DB00298,48
DB00502,DB04842,48
DB00216,DB00669,48
DB01567,DB00726,48
DB01189,DB00880,48
DB00564,DB09245,48
DB01351,DB01615,48
DB01189,DB01136,48
DB00623,DB01174,48
DB00870,DB13783,48
DB01197,DB00454,48
DB00292,DB00633,48
DB01159,DB01437,48
DB01355,DB06594,48
DB01081,DB00421,48
DB01081,DB00427,48
DB01221,DB00721,48
DB01399,DB00547,48
DB09245,DB00956,48
DB01264,DB06287,48
DB01110,DB06694,48
DB00838,DB00674,48
DB00841,DB01288,48
DB00645,DB04953,48
DB01221,DB00892,48
DB00687,DB00817,48
DB00645,DB00241,48
DB01174,DB09225,48
DB01339,DB00333,48
DB01229,DB05239,48
DB01091,DB00528,48
DB00527,DB00849,48
DB00742,DB01197,48
DB00844,DB01395,48
DB01169,DB00797,48
DB01028,DB00934,48
DB00899,DB00849,48
DB00620,DB09220,48
DB01437,DB01567,48
DB09068,DB01068,48
DB00714,DB01229,48
DB00795,DB00821,48
DB01615,DB01069,48
DB09017,DB04908,48
DB04951,DB09095,48
DB00401,DB00887,48
DB00679,DB00849,48
DB00554,DB01628,48
DB06594,DB05246,48
DB01224,DB00849,48
DB09230,DB08860,48
DB00401,DB00881,48
DB00870,DB01708,48
DB08815,DB13872,48
DB00237,DB00996,48
DB00296,DB01219,48
DB00783,DB04938,48
DB00482,DB00288,48
DB00633,DB09118,48
DB05271,DB00790,48
DB00228,DB06716,48
DB05271,DB00796,48
DB05271,DB00797,48
DB01110,DB00528,48
DB01618,DB00241,48
DB00899,DB01075,48
DB01197,DB00337,48
DB00849,DB12532,48
DB00193,DB00771,48
DB00209,DB00193,48
DB09279,DB00752,48
DB09279,DB00753,48
DB01081,DB09125,48
DB09279,DB00755,48
DB01081,DB09128,48
DB09241,DB00938,48
DB01600,DB02187,48
DB01180,DB02709,48
DB01353,DB09017,48
DB00325,DB00335,48
DB00313,DB08987,48
DB01558,DB00555,48
DB00765,DB04844,48
DB01037,DB00335,48
DB00652,DB01215,48
DB09117,DB01149,48
DB01037,DB00333,48
DB00525,DB01244,48
DB01169,DB00486,48
DB00231,DB01154,48
DB00605,DB04743,48
DB01169,DB00489,48
DB00324,DB00749,48
DB00231,DB01151,48
DB00628,DB00395,48
DB09034,DB01104,48
DB01355,DB00427,48
DB00315,DB01104,48
DB00922,DB00622,48
DB01589,DB01242,48
DB00211,DB06764,48
DB01253,DB08816,48
DB00542,DB00975,48
DB00611,DB01437,48
DB01186,DB00625,48
DB00423,DB09118,48
DB01466,DB01068,48
DB01157,DB09230,48
DB00237,DB00176,48
DB00206,DB00999,48
DB01356,DB01563,48
DB00966,DB00768,48
DB00875,DB05246,48
DB00934,DB04953,48
DB00401,DB00808,48
DB01595,DB00395,48
DB00631,DB00270,48
DB02709,DB01077,48
DB02709,DB01076,48
DB01090,DB01116,48
DB01037,DB01171,48
DB00457,DB01018,48
DB00880,DB00883,48
DB00424,DB00496,48
DB00980,DB05246,48
DB09300,DB00854,48
DB00206,DB01028,48
DB00371,DB01081,48
DB00206,DB01023,48
DB00334,DB01081,48
DB01563,DB01320,48
DB00790,DB01210,48
DB00216,DB09286,48
DB06700,DB00850,48
DB00490,DB00228,48
DB06716,DB00285,48
DB06716,DB00283,48
DB00696,DB01085,48
DB00998,DB00391,48
DB00656,DB00494,48
DB00945,DB00502,48
DB00873,DB01245,48
DB00186,DB00241,48
DB06772,DB00827,48
DB01267,DB01595,48
DB00953,DB01463,48
DB00189,DB01545,48
DB00189,DB01544,48
DB00584,DB00880,48
DB00850,DB00181,48
DB09286,DB01151,48
DB00875,DB01440,48
DB00298,DB00656,48
DB01253,DB01267,48
DB00490,DB01176,48
DB00727,DB06292,48
DB00371,DB00849,48
DB00850,DB00455,48
DB01002,DB00494,48
DB00247,DB00703,48
DB00771,DB01151,48
DB00177,DB01600,48
DB00247,DB01076,48
DB00247,DB01071,48
DB00333,DB00903,48
DB01410,DB00483,48
DB00831,DB01198,48
DB01433,DB05246,48
DB00722,DB00742,48
DB00333,DB00906,48
DB00228,DB01563,48
DB00498,DB01609,48
DB00395,DB01080,48
DB00962,DB09009,48
DB00250,DB01015,48
DB01348,DB00870,48
DB01367,DB00298,48
DB00295,DB01219,48
DB00754,DB01018,48
DB02709,DB04552,48
DB01162,DB01197,48
DB00589,DB00381,48
DB04842,DB00434,48
DB09166,DB00726,48
DB13025,DB00395,48
DB00216,DB00315,48
DB01154,DB00835,48
DB00400,DB00555,48
DB01353,DB01242,48
DB01192,DB09245,48
DB01233,DB00476,48
DB00812,DB01397,48
DB00622,DB00691,48
DB00812,DB01399,48
DB00622,DB00695,48
DB00622,DB00697,48
DB00807,DB01149,48
DB01267,DB01614,48
DB00393,DB00796,48
DB01267,DB01618,48
DB01708,DB01400,48
DB00829,DB01154,48
DB01440,DB11609,48
DB00611,DB01221,48
DB00829,DB01151,48
DB00327,DB00850,48
DB01551,DB00633,48
DB01229,DB04786,48
DB01229,DB00206,48
DB00327,DB00854,48
DB00297,DB00543,48
DB01242,DB01608,48
DB00297,DB09112,48
DB00706,DB01162,48
DB00193,DB13872,48
DB09085,DB09345,48
DB01587,DB01104,48
DB04844,DB00850,48
DB01551,DB09015,48
DB00998,DB01253,48
DB01016,DB01076,48
DB00297,DB00232,48
DB06737,DB00502,48
DB01628,DB00959,48
DB00633,DB00808,48
DB06684,DB01151,48
DB06738,DB01235,48
DB00554,DB01397,48
DB00353,DB01023,48
DB09285,DB00945,48
DB05246,DB06700,48
DB00554,DB01399,48
DB06216,DB01621,48
DB00735,DB00300,48
DB00880,DB00657,48
DB00708,DB00273,48
DB01567,DB01068,48
DB00708,DB00275,48
DB01099,DB01023,48
DB00854,DB01567,48
DB01009,DB06786,48
DB04743,DB08984,48
DB00404,DB00494,48
DB00714,DB00401,48
DB00726,DB08872,48
DB08971,DB00779,48
DB09204,DB00622,48
DB08971,DB00772,48
DB09230,DB01076,48
DB00318,DB04953,48
DB01615,DB00599,48
DB00708,DB00897,48
DB01615,DB00593,48
DB00465,DB00720,48
DB01036,DB00921,48
DB00418,DB01236,48
DB00722,DB00768,48
DB00418,DB01238,48
DB00418,DB01239,48
DB08976,DB00795,48
DB12598,DB00300,48
DB00652,DB00323,48
DB00633,DB00801,48
DB01081,DB00391,48
DB01236,DB06282,48
DB00904,DB04842,48
DB00645,DB00423,48
DB00647,DB08922,48
DB01551,DB00999,48
DB00678,DB00722,48
DB00297,DB01618,48
DB00275,DB06739,48
DB00313,DB00427,48
DB01355,DB01176,48
DB01355,DB01175,48
DB00297,DB01614,48
DB01229,DB06699,48
DB00934,DB09000,48
DB04743,DB09218,48
DB13323,DB01320,48
DB04743,DB09212,48
DB01189,DB01588,48
DB00321,DB01366,48
DB00892,DB04842,48
DB00611,DB00961,48
DB01189,DB00189,48
DB01009,DB04552,48
DB01189,DB00187,48
DB00940,DB00844,48
DB01141,DB00568,48
DB01397,DB00547,48
DB06594,DB00494,48
DB00435,DB01029,48
DB06802,DB00945,48
DB00591,DB00843,48
DB12598,DB00873,48
DB09230,DB09104,48
DB00313,DB00283,48
DB00318,DB00273,48
DB01242,DB00350,48
DB01002,DB01197,48
DB00633,DB00887,48
DB00831,DB00422,48
DB00435,DB01020,48
DB00831,DB00427,48
DB02709,DB09084,48
DB08797,DB04865,48
DB00246,DB09342,48
DB00246,DB09345,48
DB00237,DB00405,48
DB00237,DB00402,48
DB06781,DB00467,48
DB00237,DB00409,48
DB00237,DB00408,48
DB01002,DB01229,48
DB01118,DB00999,48
DB00296,DB09009,48
DB00543,DB00918,48
DB01243,DB00381,48
DB00421,DB00966,48
DB00206,DB01221,48
DB01221,DB09128,48
DB00753,DB00313,48
DB11633,DB01095,48
DB00747,DB00483,48
DB00899,DB01612,48
DB00768,DB01009,48
DB00683,DB00189,48
DB01197,DB00554,48
DB00312,DB01075,48
DB00318,DB00494,48
DB00318,DB00490,48
DB00315,DB00831,48
DB00881,DB00795,48
DB00860,DB01059,48
DB01580,DB00273,48
DB00897,DB00391,48
DB00706,DB00350,48
DB00652,DB01100,48
DB00784,DB00300,48
DB04953,DB01106,48
DB08971,DB01245,48
DB00490,DB00753,48
DB00490,DB00754,48
DB00610,DB00852,48
DB00633,DB01545,48
DB00633,DB01544,48
DB01169,DB09232,48
DB00247,DB00780,48
DB00802,DB00555,48
DB00496,DB11609,48
DB09167,DB09082,48
DB00829,DB00633,48
DB00497,DB00850,48
DB00247,DB00882,48
DB06690,DB00726,48
DB00892,DB01068,48
DB00961,DB06153,48
DB09112,DB00401,48
DB00333,DB00801,48
DB00333,DB00807,48
DB00333,DB00808,48
DB01224,DB00494,48
DB00244,DB00394,48
DB00508,DB01018,48
DB00189,DB06288,48
DB00404,DB06216,48
DB01075,DB13872,48
DB01018,DB01029,48
DB00829,DB00189,48
DB06201,DB00246,48
DB00239,DB01098,48
DB06201,DB00241,48
DB01227,DB01355,48
DB00247,DB09063,48
DB01028,DB00748,48
DB01028,DB00747,48
DB00588,DB01235,48
DB00628,DB06716,48
DB08970,DB00483,48
DB09279,DB00657,48
DB01068,DB01621,48
DB00298,DB06153,48
DB00363,DB01612,48
DB00363,DB01615,48
DB00998,DB01618,48
DB00270,DB01018,48
DB09245,DB01184,48
DB06594,DB09017,48
DB00275,DB13167,48
DB01580,DB09009,48
DB01435,DB00720,48
DB00966,DB04920,48
DB00528,DB01224,48
DB01081,DB11106,48
DB00996,DB00395,48
DB00599,DB01563,48
DB00214,DB00275,48
DB00454,DB01151,48
DB00691,DB01144,48
DB06201,DB01623,48
DB00483,DB00732,48
DB08987,DB01018,48
DB00391,DB01154,48
DB01623,DB04841,48
DB00737,DB01104,48
DB09009,DB00543,48
DB01069,DB05246,48
DB00500,DB00821,48
DB00186,DB00423,48
DB00310,DB01136,48
DB01267,DB09068,48
DB01028,DB09342,48
DB01037,DB01144,48
DB00691,DB00230,48
DB00475,DB01355,48
DB00661,DB01612,48
DB00483,DB01466,48
DB00402,DB09085,48
DB00922,DB00187,48
DB00826,DB01427,48
DB01595,DB01235,48
DB00966,DB01401,48
DB06772,DB00322,48
DB01250,DB00687,48
DB01114,DB01235,48
DB00849,DB01202,48
DB05271,DB08931,48
DB06282,DB06700,48
DB00849,DB09071,48
DB00596,DB00981,48
DB01563,DB00283,48
DB01563,DB00285,48
DB00500,DB09218,48
DB00496,DB00802,48
DB00753,DB04953,48
DB00500,DB09212,48
DB01028,DB01621,48
DB06736,DB00687,48
DB01235,DB01037,48
DB00611,DB00395,48
DB00696,DB00520,48
DB00443,DB01400,48
DB00696,DB00528,48
DB00873,DB00817,48
DB00975,DB01340,48
DB00622,DB00881,48
DB01349,DB09288,48
DB00998,DB01100,48
DB00418,DB08910,48
DB00540,DB00953,48
DB06204,DB00819,48
DB00273,DB09118,48
DB00334,DB00494,48
DB01023,DB01158,48
DB04861,DB06292,48
DB00771,DB01242,48
DB00321,DB00841,48
DB00528,DB00899,48
DB00688,DB04865,48
DB00461,DB02709,48
DB01081,DB01412,48
DB01224,DB13323,48
DB01081,DB01345,48
DB00991,DB01222,48
DB00737,DB01242,48
DB00420,DB00273,48
DB01151,DB06700,48
DB00494,DB01069,48
DB00344,DB00938,48
DB01192,DB01324,48
DB00699,DB01559,48
DB00502,DB01068,48
DB00402,DB01081,48
DB00722,DB00482,48
DB00875,DB00297,48
DB00875,DB00298,48
DB00216,DB00433,48
DB09352,DB00852,48
DB09009,DB00737,48
DB01192,DB00555,48
DB00253,DB00843,48
DB09216,DB11921,48
DB00831,DB01106,48
DB00691,DB04861,48
DB01171,DB09224,48
DB00821,DB09216,48
DB00660,DB01149,48
DB00726,DB04908,48
DB01214,DB01019,48
DB01161,DB08922,48
DB06737,DB13167,48
DB00734,DB00897,48
DB00952,DB00953,48
DB00332,DB00854,48
DB09216,DB00223,48
DB00722,DB09276,48
DB09216,DB00227,48
DB00897,DB00934,48
DB00247,DB00734,48
DB01026,DB00568,48
DB01614,DB01242,48
DB04743,DB09104,48
DB01154,DB00660,48
DB01242,DB01275,48
DB00898,DB01171,48
DB00892,DB09017,48
DB06737,DB13783,48
DB00831,DB01159,48
DB01567,DB00273,48
DB00497,DB01615,48
DB01036,DB01339,48
DB01036,DB01337,48
DB00903,DB01018,48
DB00195,DB00411,48
DB00904,DB09017,48
DB01399,DB00240,48
DB00374,DB08981,48
DB01433,DB01018,48
DB11315,DB01081,48
DB00622,DB08941,48
DB01229,DB00413,48
DB06737,DB09095,48
DB01628,DB04574,48
DB01380,DB01137,48
DB00737,DB00476,48
DB06737,DB00710,48
DB00953,DB01238,48
DB01399,DB00860,48
DB00998,DB00933,48
DB00796,DB00795,48
DB01171,DB04844,48
DB00652,DB00283,48
DB00652,DB00281,48
DB00500,DB01047,48
DB01127,DB00230,48
DB01097,DB01399,48
DB00738,DB04920,48
DB06203,DB00454,48
DB13167,DB00720,48
DB06737,DB09091,48
DB09017,DB01106,48
DB01440,DB00409,48
DB00628,DB00298,48
DB06201,DB01028,48
DB06725,DB00223,48
DB00628,DB00297,48
DB00591,DB01137,48
DB00586,DB00945,48
DB01501,DB01149,48
DB00962,DB00297,48
DB01355,DB09286,48
DB01209,DB00999,48
DB00962,DB00298,48
DB00475,DB01154,48
DB00680,DB01104,48
DB00854,DB00899,48
DB00572,DB00193,48
DB00237,DB01618,48
DB00318,DB01068,48
DB01142,DB01242,48
DB00854,DB00892,48
DB00418,DB01002,48
DB01227,DB01563,48
DB01227,DB06716,48
DB00805,DB00449,48
DB09279,DB01180,48
DB01189,DB00395,48
DB01189,DB00393,48
DB00876,DB00795,48
DB00652,DB01624,48
DB01081,DB00588,48
DB00964,DB00966,48
DB00953,DB00450,48
DB01189,DB01623,48
DB01437,DB00405,48
DB00850,DB04946,48
DB00186,DB00490,48
DB00860,DB01400,48
DB04898,DB06287,48
DB00178,DB01592,48
DB00408,DB01219,48
DB01399,DB01380,48
DB01399,DB01384,48
DB00892,DB00494,48
DB08922,DB00967,48
DB00189,DB08987,48
DB00850,DB01433,48
DB01397,DB00663,48
DB06201,DB00854,48
DB09230,DB00175,48
DB00313,DB00697,48
DB00285,DB00831,48
DB00639,DB00381,48
DB01589,DB01615,48
DB00657,DB00727,48
DB00657,DB00722,48
DB00706,DB00421,48
DB01039,DB01095,48
DB00186,DB00494,48
DB00573,DB04865,48
DB00285,DB00953,48
DB01169,DB00968,48
DB06694,DB00641,48
DB01169,DB00964,48
DB01169,DB00960,48
DB09009,DB09071,48
DB01240,DB00706,48
DB01219,DB01621,48
DB00975,DB09038,48
DB01440,DB00181,48
DB00857,DB00996,48
DB00897,DB00458,48
DB00897,DB00455,48
DB01245,DB01085,48
DB01355,DB12532,48
DB00381,DB00876,48
DB09017,DB00434,48
DB06738,DB00395,48
DB00162,DB00210,48
DB01209,DB06282,48
DB09477,DB01592,48
DB01197,DB00744,48
DB01009,DB08984,48
DB00571,DB01197,48
DB06204,DB00384,48
DB01197,DB00749,48
DB01159,DB01588,48
DB00699,DB00624,48
DB00842,DB08922,48
DB00741,DB00944,48
DB00829,DB00395,48
DB00162,DB00982,48
DB00850,DB00807,48
DB01397,DB03585,48
DB06594,DB00555,48
DB09477,DB01628,48
DB00402,DB01267,48
DB00312,DB00395,48
DB00645,DB13323,48
DB00854,DB00281,48
DB09279,DB01401,48
DB00288,DB00817,48
DB01081,DB00801,48
DB09279,DB09236,48
DB01081,DB00807,48
DB00285,DB01171,48
DB00248,DB01628,48
DB00248,DB01623,48
DB00907,DB01588,48
DB08991,DB04865,48
DB09279,DB00350,48
DB00298,DB09128,48
DB06204,DB00524,48
DB01151,DB01202,48
DB00327,DB01267,48
DB00231,DB08815,48
DB00295,DB00335,48
DB00752,DB01149,48
DB00193,DB09338,48
DB00633,DB11304,48
DB00996,DB01235,48
DB00812,DB00324,48
DB00193,DB01100,48
DB00323,DB00275,48
DB00193,DB01463,48
DB00334,DB04953,48
DB00861,DB00873,48
DB00273,DB00934,48
DB01397,DB04552,48
DB00193,DB01466,48
DB01614,DB06716,48
DB00854,DB01065,48
DB00699,DB06717,48
DB01588,DB00697,48
DB00854,DB01069,48
DB00998,DB01463,48
DB01136,DB03128,48
DB01587,DB01588,48
DB00922,DB04861,48
DB01020,DB04861,48
DB01588,DB00349,48
DB00323,DB04953,48
DB01623,DB00593,48
DB06282,DB00472,48
DB01588,DB00341,48
DB04574,DB00483,48
DB01588,DB00344,48
DB00726,DB00754,48
DB00831,DB00842,48
DB00584,DB00230,48
DB01576,DB00182,48
DB13158,DB00674,48
DB01088,DB00706,48
DB00903,DB00999,48
DB00961,DB06594,48
DB00589,DB00401,48
DB00429,DB01160,48
DB00435,DB09038,48
DB00189,DB00625,48
DB00599,DB01068,48
DB00310,DB00966,48
DB00162,DB00459,48
DB01589,DB01151,48
DB01589,DB01154,48
DB01466,DB00999,48
DB09345,DB06282,48
DB00333,DB00384,48
DB00962,DB01242,48
DB06739,DB00873,48
DB01169,DB00575,48
DB00475,DB00494,48
DB01169,DB00571,48
DB06684,DB00476,48
DB00961,DB01065,48
DB00961,DB01069,48
DB00715,DB01615,48
DB00924,DB04953,48
DB00821,DB00324,48
DB00193,DB01351,48
DB01580,DB01144,48
DB01615,DB06153,48
DB00631,DB00612,48
DB00959,DB00944,48
DB00726,DB00813,48
DB09214,DB02709,48
DB00690,DB06282,48
DB00247,DB00281,48
DB00706,DB08931,48
DB00540,DB01235,48
DB12532,DB01235,48
DB04951,DB01047,48
DB00247,DB00238,48
DB00854,DB01345,48
DB01064,DB06764,48
DB00189,DB04908,48
DB00961,DB00737,48
DB00794,DB01176,48
DB00270,DB01144,48
DB01153,DB06694,48
DB00872,DB00335,48
DB00645,DB06716,48
DB00295,DB01221,48
DB00708,DB00999,48
DB01157,DB04743,48
DB01624,DB01154,48
DB00393,DB00598,48
DB00936,DB01600,48
DB00409,DB01018,48
DB00849,DB00434,48
DB00753,DB00633,48
DB01356,DB13323,48
DB00393,DB00594,48
DB00555,DB01175,48
DB01628,DB01380,48
DB01628,DB01384,48
DB00281,DB00241,48
DB09204,DB01612,48
DB09053,DB00498,48
DB01186,DB06412,48
DB00297,DB01175,48
DB01192,DB01154,48
DB01614,DB00726,48
DB01247,DB00333,48
DB00753,DB00187,48
DB00490,DB12532,48
DB00753,DB00189,48
DB00353,DB01059,48
DB01081,DB01202,48
DB01267,DB01227,48
DB00633,DB01114,48
DB00945,DB03585,48
DB01075,DB00181,48
DB08905,DB00944,48
DB00628,DB01623,48
DB00753,DB01588,48
DB01118,DB00727,48
DB00966,DB09288,48
DB01399,DB01410,48
DB01615,DB04841,48
DB06802,DB09215,48
DB01551,DB06274,48
DB00458,DB00880,48
DB01267,DB00176,48
DB00253,DB01059,48
DB01075,DB01587,48
DB00951,DB00260,48
DB00670,DB12278,48
DB01409,DB06204,48
DB00333,DB04908,48
DB01580,DB13323,48
DB04842,DB00422,48
DB01171,DB01608,48
DB00961,DB13025,48
DB00897,DB00292,48
DB00318,DB09009,48
DB00897,DB00296,48
DB00924,DB09017,48
DB00611,DB01623,48
DB00881,DB06287,48
DB00790,DB00500,48
DB00831,DB00907,48
DB00423,DB00949,48
DB09543,DB00873,48
DB01142,DB01219,48
DB00216,DB01463,48
DB00402,DB04953,48
DB00907,DB00555,48
DB00247,DB09065,48
DB04743,DB00846,48
DB06144,DB13323,48
DB00298,DB00980,48
DB13323,DB09118,48
DB01036,DB00497,48
DB01068,DB09128,48
DB09216,DB00547,48
DB01118,DB00484,48
DB01159,DB01210,48
DB00610,DB01577,48
DB01159,DB01219,48
DB00933,DB01437,48
DB00193,DB00320,48
DB06820,DB00401,48
DB00195,DB00622,48
DB00780,DB01151,48
DB01229,DB00598,48
DB01229,DB00594,48
DB01229,DB00590,48
DB00907,DB01355,48
DB01612,DB09026,48
DB00924,DB01028,48
DB09241,DB01001,48
DB01215,DB00849,48
DB00246,DB06594,48
DB09112,DB00381,48
DB01624,DB00494,48
DB01440,DB06288,48
DB01227,DB00999,48
DB00454,DB00633,48
DB09236,DB00435,48
DB00454,DB01588,48
DB00248,DB00831,48
DB00424,DB06702,48
DB09245,DB04844,48
DB00462,DB00708,48
DB00554,DB01009,48
DB01171,DB06148,48
DB00297,DB00656,48
DB00297,DB00657,48
DB00241,DB00323,48
DB00708,DB00381,48
DB01267,DB06594,48
DB00186,DB06716,48
DB00657,DB01136,48
DB00193,DB01021,48
DB00924,DB00555,48
DB00706,DB00876,48
DB00228,DB09017,48
DB06144,DB06716,48
DB00962,DB00555,48
DB00793,DB00401,48
DB01349,DB00586,48
DB01349,DB00584,48
DB00652,DB00742,48
DB00652,DB00747,48
