drug_A,drug_B,DDI
DB01029,DB01259,2
DB00656,DB06203,2
DB12332,DB04938,2
DB00446,DB00904,2
DB00932,DB01229,2
DB00763,DB00185,2
DB09078,DB01544,2
DB00571,DB00773,2
DB09291,DB06144,2
DB00763,DB01175,2
DB01110,DB01591,2
DB01142,DB13592,2
DB00978,DB01002,2
DB00374,DB00266,2
DB01193,DB11757,2
DB00321,DB11718,2
DB00857,DB09225,2
DB08864,DB06616,2
DB01101,DB00969,2
DB09078,DB13384,2
DB00665,DB00395,2
DB00196,DB00980,2
DB01110,DB00762,2
DB00347,DB00918,2
DB12693,DB00195,2
DB01110,DB09063,2
DB00726,DB01124,2
DB00557,DB11979,2
DB09238,DB01544,2
DB13633,DB01223,2
DB00468,DB04938,2
DB01195,DB01412,2
DB00186,DB00426,2
DB00872,DB00956,2
DB09235,DB06480,2
DB11581,DB12141,2
DB13338,DB11581,2
DB11442,DB01624,2
DB00317,DB08882,2
DB11837,DB01058,2
DB00468,DB00787,2
DB08864,DB11770,2
DB09073,DB11574,2
DB00361,DB00281,2
DB00916,DB11712,2
DB09330,DB00813,2
DB01044,DB01142,2
DB00342,DB00373,2
DB00318,DB08808,2
DB09291,DB00972,2
DB01012,DB00344,2
DB01248,DB04856,2
DB00731,DB08860,2
DB00557,DB14542,2
DB00213,DB01174,2
DB01005,DB01242,2
DB01174,DB00731,2
DB00916,DB04557,2
DB01075,DB01181,2
DB01110,DB00458,2
DB06670,DB09288,2
DB00342,DB00465,2
DB06729,DB00530,2
DB01117,DB00412,2
DB00264,DB13530,2
DB01232,DB04725,2
DB04856,DB00412,2
DB00627,DB00215,2
DB00184,DB00433,2
DB00672,DB13136,2
DB00316,DB06735,2
DB00814,DB01357,2
DB00446,DB00715,2
DB00227,DB09080,2
DB06512,DB04840,2
DB00661,DB01544,2
DB06684,DB12693,2
DB00541,DB01095,2
DB01167,DB01136,2
DB00978,DB04948,2
DB01558,DB08496,2
DB00208,DB13203,2
DB00396,DB11560,2
DB09297,DB01609,2
DB00215,DB08895,2
DB01544,DB11560,2
DB08820,DB00277,2
DB00891,DB06605,2
DB00818,DB00946,2
DB08873,DB06684,2
DB01167,DB00320,2
DB00945,DB00352,2
DB00454,DB12752,2
DB00715,DB00203,2
DB00625,DB13449,2
DB00486,DB06448,2
DB00622,DB00356,2
DB00273,DB00468,2
DB00608,DB08901,2
DB00730,DB00518,2
DB00705,DB00177,2
DB01211,DB08918,2
DB00309,DB06589,2
DB00738,DB01472,2
DB00553,DB09118,2
DB01129,DB14568,2
DB00533,DB00740,2
DB00227,DB00409,2
DB00993,DB01002,2
DB03010,DB01128,2
DB00468,DB13944,2
DB00921,DB03783,2
DB11574,DB00317,2
DB00909,DB00952,2
DB06731,DB01656,2
DB00608,DB01195,2
DB01275,DB01656,2
DB13345,DB06626,2
DB00446,DB05246,2
DB08798,DB12371,2
DB00208,DB01142,2
DB01029,DB00918,2
DB00625,DB01380,2
DB00514,DB08860,2
DB00655,DB01103,2
DB01136,DB14881,2
DB12466,DB08860,2
DB00201,DB00356,2
DB00549,DB00396,2
DB00758,DB08875,2
DB04856,DB00307,2
DB09555,DB12070,2
DB00818,DB12001,2
DB11753,DB01154,2
DB13345,DB01396,2
DB04911,DB06414,2
DB01131,DB01154,2
DB13456,DB09289,2
DB04794,DB12978,2
DB01624,DB06626,2
DB00668,DB00309,2
DB00468,DB01255,2
DB01645,DB01611,2
DB01241,DB12070,2
DB00214,DB06589,2
DB02568,DB04948,2
DB00752,DB00744,2
DB00363,DB00318,2
DB02703,DB00277,2
DB00783,DB01198,2
DB01195,DB11689,2
DB06729,DB06470,2
DB01195,DB09225,2
DB05903,DB00675,2
DB14635,DB04356,2
DB00374,DB00471,2
DB12474,DB06684,2
DB04920,DB09183,2
DB00471,DB00918,2
DB06700,DB01098,2
DB01392,DB04840,2
DB00316,DB01065,2
DB01059,DB12531,2
DB13876,DB11755,2
DB01069,DB04920,2
DB00557,DB13757,2
DB09063,DB00412,2
DB06448,DB00243,2
DB04794,DB14568,2
DB09063,DB00342,2
DB05928,DB12474,2
DB00363,DB06684,2
DB00763,DB06210,2
DB11273,DB01023,2
DB11837,DB06210,2
DB06772,DB01232,2
DB00753,DB11586,2
DB12267,DB09034,2
DB09291,DB11770,2
DB01388,DB12245,2
DB00501,DB00261,2
DB00834,DB01466,2
DB00904,DB01029,2
DB00218,DB00744,2
DB01132,DB11979,2
DB00363,DB00697,2
DB04818,DB00482,2
DB00321,DB00851,2
DB00347,DB13136,2
DB01424,DB00347,2
DB01128,DB00264,2
DB00678,DB01217,2
DB00343,DB00592,2
DB00188,DB12926,2
DB00528,DB00850,2
DB00333,DB01254,2
DB00318,DB13530,2
DB08864,DB06203,2
DB06217,DB00575,2
DB00938,DB00321,2
DB01268,DB12161,2
DB00668,DB00794,2
DB00503,DB06419,2
DB06290,DB00261,2
DB00972,DB09198,2
DB01128,DB01069,2
DB01208,DB12406,2
DB00495,DB01184,2
DB00872,DB01108,2
DB01395,DB01181,2
DB01241,DB00451,2
DB00208,DB13946,2
DB00327,DB00655,2
DB12332,DB00264,2
DB00191,DB01431,2
DB11586,DB03783,2
DB01445,DB01472,2
DB01232,DB00214,2
DB01193,DB09351,2
DB09204,DB11757,2
DB01026,DB06717,2
DB01005,DB00972,2
DB01128,DB01624,2
DB09276,DB00921,2
DB01041,DB04831,2
DB00762,DB01100,2
DB06144,DB06608,2
DB00675,DB01466,2
DB00250,DB00969,2
DB00642,DB00697,2
DB06670,DB09068,2
DB00685,DB00184,2
DB00621,DB00678,2
DB00685,DB14029,2
DB09296,DB00641,2
DB00763,DB01072,2
DB11837,DB00384,2
DB00712,DB01037,2
DB00187,DB14881,2
DB01184,DB04905,2
DB00656,DB00717,2
DB11994,DB13757,2
DB01128,DB01228,2
DB04846,DB09068,2
DB01117,DB06218,2
DB00549,DB00744,2
DB13409,DB00675,2
DB08877,DB00872,2
DB06727,DB01551,2
DB09078,DB00414,2
DB00563,DB00264,2
DB06480,DB15035,2
DB04794,DB00531,2
DB01079,DB00806,2
DB09308,DB14018,2
DB00433,DB00872,2
DB01062,DB01229,2
DB05812,DB01591,2
DB06727,DB08918,2
DB01012,DB08922,2
DB00262,DB03783,2
DB01628,DB01611,2
DB14635,DB00544,2
DB11633,DB00736,2
DB13456,DB12147,2
DB01129,DB00540,2
DB00567,DB00604,2
DB09235,DB09039,2
DB06729,DB00835,2
DB08880,DB00214,2
DB13409,DB01238,2
DB00250,DB11362,2
DB14033,DB00347,2
DB02703,DB14568,2
DB01095,DB13508,2
DB06772,DB06228,2
DB00668,DB01355,2
DB00705,DB00813,2
DB00208,DB00835,2
DB00283,DB00297,2
DB01124,DB08931,2
DB09252,DB00918,2
DB06594,DB00590,2
DB00752,DB00850,2
DB00619,DB04898,2
DB12301,DB14540,2
DB01388,DB02703,2
DB09235,DB01223,2
DB06697,DB11712,2
DB08911,DB00252,2
DB00382,DB01065,2
DB14635,DB06727,2
DB00543,DB00738,2
DB01110,DB00495,2
DB00482,DB00956,2
DB01059,DB05804,2
DB13952,DB01667,2
DB08828,DB01050,2
DB01059,DB00201,2
DB00778,DB12978,2
DB11837,DB06228,2
DB00705,DB15091,2
DB09065,DB09351,2
DB00679,DB06589,2
DB12371,DB15444,2
DB00317,DB09053,2
DB00619,DB04905,2
DB08873,DB04845,2
DB06774,DB00946,2
DB01110,DB00228,2
DB00262,DB14132,2
DB06654,DB06726,2
DB12945,DB00544,2
DB00563,DB06700,2
DB06174,DB04938,2
DB09118,DB00321,2
DB00317,DB11730,2
DB01609,DB08502,2
DB01424,DB06652,2
DB01087,DB00530,2
DB08820,DB09102,2
DB01764,DB12825,2
DB14025,DB00972,2
DB06726,DB00540,2
DB00227,DB00356,2
DB00490,DB11712,2
DB01151,DB09039,2
DB00283,DB00530,2
DB01093,DB00433,2
DB01167,DB00872,2
DB00468,DB00497,2
DB00627,DB01008,2
DB00697,DB06626,2
DB00361,DB01228,2
DB09049,DB00608,2
DB08828,DB00216,2
DB00784,DB06772,2
DB01039,DB09080,2
DB13179,DB13953,2
DB09030,DB13345,2
DB01242,DB00195,2
DB06684,DB12161,2
DB00872,DB12332,2
DB04831,DB01589,2
DB06174,DB00465,2
DB13875,DB06016,2
DB01167,DB01242,2
DB13409,DB12267,2
DB11791,DB00334,2
DB00343,DB00932,2
DB00442,DB12406,2
DB09039,DB00734,2
DB00533,DB01154,2
DB00916,DB01118,2
DB00831,DB06594,2
DB07348,DB09034,2
DB00715,DB01392,2
DB14568,DB00186,2
DB01173,DB09054,2
DB01395,DB13345,2
DB00531,DB00255,2
DB06730,DB00321,2
DB01087,DB00297,2
DB00909,DB14540,2
DB01085,DB01254,2
DB09048,DB00433,2
DB04076,DB11689,2
DB01395,DB00530,2
DB01012,DB00187,2
DB00731,DB01392,2
DB00323,DB06652,2
DB00238,DB13952,2
DB01181,DB00227,2
DB00461,DB00908,2
DB06150,DB14011,2
DB14512,DB05229,2
DB03783,DB06605,2
DB01039,DB11641,2
DB08901,DB13443,2
DB00227,DB04856,2
DB01101,DB00285,2
DB00763,DB08901,2
DB00246,DB06287,2
DB00976,DB11712,2
DB00501,DB06403,2
DB09256,DB11901,2
DB04076,DB14132,2
DB00590,DB11979,2
DB05812,DB01101,2
DB00758,DB06652,2
DB00656,DB01062,2
DB01274,DB06144,2
DB01087,DB00706,2
DB09118,DB00186,2
DB09102,DB00932,2
DB00501,DB00297,2
DB01667,DB09225,2
DB00608,DB00575,2
DB08873,DB08912,2
DB01118,DB01177,2
DB06774,DB15035,2
DB00277,DB06216,2
DB11586,DB06702,2
DB11753,DB00912,2
DB00333,DB11362,2
DB00297,DB11614,2
DB01117,DB01041,2
DB00214,DB00252,2
DB00921,DB08875,2
DB00281,DB05521,2
DB01154,DB03783,2
DB01076,DB11901,2
DB00283,DB00489,2
DB00481,DB01159,2
DB00916,DB11581,2
DB01208,DB06479,2
DB00481,DB00277,2
DB01242,DB01388,2
DB00865,DB15035,2
DB00468,DB08860,2
DB00972,DB01628,2
DB09101,DB06201,2
DB01069,DB01166,2
DB08912,DB01204,2
DB00471,DB00945,2
DB00705,DB01359,2
DB08864,DB04829,2
DB00356,DB00604,2
DB06774,DB00404,2
DB00227,DB06697,2
DB09227,DB05294,2
DB01241,DB06737,2
DB01254,DB01405,2
DB08820,DB09143,2
DB00188,DB00699,2
DB00726,DB13953,2
DB00412,DB12332,2
DB08864,DB00960,2
DB00468,DB06608,2
DB06174,DB01355,2
DB00188,DB01295,2
DB00625,DB14018,2
DB00783,DB02489,2
DB00613,DB13941,2
DB00191,DB11952,2
DB13449,DB14018,2
DB01026,DB00433,2
DB00744,DB00831,2
DB06700,DB01228,2
DB12693,DB01203,2
DB06594,DB08439,2
DB01039,DB00188,2
DB01069,DB04574,2
DB02709,DB12147,2
DB08972,DB09256,2
DB14635,DB09068,2
DB06512,DB01193,2
DB00625,DB11560,2
DB00675,DB00091,2
DB00544,DB09273,2
DB00586,DB13449,2
DB00738,DB06772,2
DB00619,DB00921,2
DB01211,DB06201,2
DB00177,DB06739,2
DB01211,DB09273,2
DB05928,DB00454,2
DB01044,DB02377,2
DB00752,DB08962,2
DB11703,DB06267,2
DB00238,DB09080,2
DB08502,DB13956,2
DB01062,DB05271,2
DB00622,DB00187,2
DB01167,DB00687,2
DB00414,DB06652,2
DB01255,DB09053,2
DB00528,DB11586,2
DB01136,DB09225,2
DB14635,DB00482,2
DB00264,DB00751,2
DB09063,DB00469,2
DB00297,DB11757,2
DB14635,DB01238,2
DB00412,DB00216,2
DB00486,DB11614,2
DB08550,DB00953,2
DB00763,DB11718,2
DB00363,DB12945,2
DB00619,DB06287,2
DB06419,DB12130,2
DB01118,DB01142,2
DB11400,DB09030,2
DB00374,DB01544,2
DB00203,DB00794,2
DB06819,DB00904,2
DB00208,DB09054,2
DB01591,DB04920,2
DB00619,DB01159,2
DB13867,DB08922,2
DB00363,DB04356,2
DB01056,DB01094,2
DB05812,DB01624,2
DB00916,DB01154,2
DB06731,DB00317,2
DB00458,DB00810,2
DB11471,DB12978,2
DB00730,DB13812,2
DB00668,DB00744,2
DB01551,DB04840,2
DB00934,DB06479,2
DB00575,DB11979,2
DB00216,DB01177,2
DB11632,DB00586,2
DB00203,DB06702,2
DB01388,DB01037,2
DB00543,DB11979,2
DB09063,DB00495,2
DB01248,DB00227,2
DB04840,DB06148,2
DB13261,DB01412,2
DB06204,DB01424,2
DB00705,DB00575,2
DB11837,DB00762,2
DB06700,DB00530,2
DB09078,DB06727,2
DB12945,DB00262,2
DB08820,DB11363,2
DB00461,DB13203,2
DB11742,DB01232,2
DB00625,DB09225,2
DB08875,DB09256,2
DB02709,DB11817,2
DB00938,DB09102,2
DB01577,DB06589,2
DB06448,DB00738,2
DB13919,DB04898,2
DB01093,DB01151,2
DB00461,DB01142,2
DB13875,DB00320,2
DB01289,DB11560,2
DB00779,DB00969,2
DB01079,DB00619,2
DB06414,DB01289,2
DB13261,DB00442,2
DB01039,DB12245,2
DB00665,DB00518,2
DB00784,DB11614,2
DB08882,DB01227,2
DB09078,DB01203,2
DB00752,DB00549,2
DB00674,DB00342,2
DB00792,DB09288,2
DB01131,DB00454,2
DB00621,DB00188,2
DB05812,DB00497,2
DB13952,DB00571,2
DB00752,DB01628,2
DB14019,DB08881,2
DB00252,DB11770,2
DB01223,DB14018,2
DB01076,DB14541,2
DB00227,DB00751,2
DB09049,DB00736,2
DB01611,DB13946,2
DB00661,DB04840,2
DB01012,DB09039,2
DB04829,DB11979,2
DB00980,DB04898,2
DB06654,DB08873,2
DB01110,DB00916,2
DB00590,DB01124,2
DB00784,DB11586,2
DB01167,DB00619,2
DB11994,DB01591,2
DB00731,DB04725,2
DB00481,DB06176,2
DB09308,DB00773,2
DB01128,DB01248,2
DB11779,DB01395,2
DB00264,DB01227,2
DB01177,DB08875,2
DB00338,DB00794,2
DB06469,DB01248,2
DB02703,DB09238,2
DB11837,DB01551,2
DB04831,DB13136,2
DB01093,DB00289,2
DB09198,DB01418,2
DB09238,DB00932,2
DB01095,DB12371,2
DB00731,DB00904,2
DB00461,DB12406,2
DB11837,DB00204,2
DB00533,DB08875,2
DB01087,DB00442,2
DB00528,DB06148,2
DB00440,DB01184,2
DB06589,DB01198,2
DB01026,DB00530,2
DB00433,DB06203,2
DB00758,DB00993,2
DB00851,DB04948,2
DB08864,DB09288,2
DB00908,DB01181,2
DB00818,DB00426,2
DB09238,DB06176,2
DB00567,DB11828,2
DB00908,DB04844,2
DB11554,DB12147,2
DB13772,DB13449,2
DB01039,DB00304,2
DB00185,DB01624,2
DB00934,DB03783,2
DB00898,DB04076,2
DB00758,DB04930,2
DB05812,DB01359,2
DB01126,DB01248,2
DB01023,DB09256,2
DB11703,DB00717,2
DB04818,DB00617,2
DB01628,DB01198,2
DB01026,DB00442,2
DB00574,DB00706,2
DB00763,DB08922,2
DB11574,DB12301,2
DB01098,DB06267,2
DB00857,DB01100,2
DB09296,DB01229,2
DB00321,DB04725,2
DB11837,DB00224,2
DB06174,DB01227,2
DB01283,DB06697,2
DB01181,DB08882,2
DB01254,DB00813,2
DB00503,DB00543,2
DB00969,DB01067,2
DB01167,DB00741,2
DB11712,DB12161,2
DB01283,DB11689,2
DB00208,DB00593,2
DB04557,DB13952,2
DB14568,DB13345,2
DB11892,DB04951,2
DB09118,DB13919,2
DB00227,DB06737,2
DB00494,DB01166,2
DB06663,DB06201,2
DB01236,DB06739,2
DB09101,DB09102,2
DB04948,DB14018,2
DB00317,DB00468,2
DB01181,DB06148,2
DB00752,DB01095,2
DB01216,DB06267,2
DB12070,DB00590,2
DB01393,DB00613,2
DB01072,DB08903,2
DB13139,DB01454,2
DB00334,DB12026,2
DB09065,DB09378,2
DB00972,DB09297,2
DB01268,DB00778,2
DB09078,DB11586,2
DB01268,DB09063,2
DB00938,DB01062,2
DB01118,DB00831,2
DB09238,DB01223,2
DB01156,DB11586,2
DB13952,DB01094,2
DB00195,DB00758,2
DB00641,DB11614,2
DB01093,DB12825,2
DB00503,DB13530,2
DB00726,DB12070,2
DB12026,DB12130,2
DB01232,DB00960,2
DB00208,DB06608,2
DB00588,DB12301,2
DB00763,DB11979,2
DB06636,DB09083,2
DB11730,DB06480,2
DB01320,DB01544,2
DB01050,DB04557,2
DB00320,DB09039,2
DB00262,DB14018,2
DB04820,DB06684,2
DB08873,DB00404,2
DB00586,DB13203,2
DB00218,DB12026,2
DB00554,DB00641,2
DB13633,DB09079,2
DB11753,DB01217,2
DB11511,DB00697,2
DB00623,DB11586,2
DB13867,DB00571,2
DB04839,DB04845,2
DB04794,DB00186,2
DB09308,DB00208,2
DB01611,DB06204,2
DB11459,DB02489,2
DB01645,DB01015,2
DB00904,DB00744,2
DB01424,DB00338,2
DB06654,DB00932,2
DB04938,DB00679,2
DB01110,DB13679,2
DB01173,DB12531,2
DB06691,DB04920,2
DB00185,DB00489,2
DB01006,DB00544,2
DB09102,DB01248,2
DB00674,DB00737,2
DB13456,DB01166,2
DB09297,DB04953,2
DB00191,DB06287,2
DB00819,DB00872,2
DB00752,DB01238,2
DB00321,DB02568,2
DB01079,DB02703,2
DB00752,DB01087,2
DB00916,DB01029,2
DB00358,DB01590,2
DB04557,DB08860,2
DB01211,DB00813,2
DB00617,DB08962,2
DB01100,DB09288,2
DB06448,DB00655,2
DB00246,DB01058,2
DB13179,DB12406,2
DB06626,DB14055,2
DB01685,DB00813,2
DB00972,DB00590,2
DB00752,DB06176,2
DB00972,DB08962,2
DB00608,DB00297,2
DB01166,DB13956,2
DB01173,DB00404,2
DB14029,DB00370,2
DB01274,DB06218,2
DB08911,DB01037,2
DB00471,DB00675,2
DB01412,DB06216,2
DB00382,DB00744,2
DB01628,DB00470,2
DB00966,DB14055,2
DB00621,DB00549,2
DB01254,DB09099,2
DB01151,DB01656,2
DB00571,DB09225,2
DB00317,DB01118,2
DB08909,DB00215,2
DB01624,DB12978,2
DB04920,DB00514,2
DB01181,DB01216,2
DB01388,DB01268,2
DB01026,DB01380,2
DB01211,DB08860,2
DB09224,DB13757,2
DB01093,DB14881,2
DB00715,DB12531,2
DB00934,DB01195,2
DB01110,DB00344,2
DB01087,DB00737,2
DB06480,DB00309,2
DB01059,DB01412,2
DB13179,DB00497,2
DB00549,DB00270,2
DB00852,DB00952,2
DB00347,DB00266,2
DB01424,DB01320,2
DB00705,DB00932,2
DB11828,DB09054,2
DB00250,DB00794,2
DB01129,DB00762,2
DB00864,DB01076,2
DB00674,DB06608,2
DB00285,DB00960,2
DB00604,DB01359,2
DB00608,DB12781,2
DB04794,DB00773,2
DB00976,DB01008,2
DB01043,DB05541,2
DB01096,DB00497,2
DB01248,DB01320,2
DB13338,DB00454,2
DB12532,DB01039,2
DB12141,DB12978,2
DB11638,DB04920,2
DB00185,DB01151,2
DB09198,DB00356,2
DB09238,DB00972,2
DB00641,DB01184,2
DB09079,DB12001,2
DB06210,DB00580,2
DB00904,DB13508,2
DB00625,DB00180,2
DB01587,DB00188,2
DB00661,DB00829,2
DB12391,DB06201,2
DB00186,DB04572,2
DB00787,DB06148,2
DB00234,DB01611,2
DB06731,DB00700,2
DB00563,DB01039,2
DB09330,DB01394,2
DB00976,DB00700,2
DB01059,DB06480,2
DB04818,DB00794,2
DB00589,DB01242,2
DB01233,DB01087,2
DB00737,DB01136,2
DB06654,DB06698,2
DB01050,DB08860,2
DB00993,DB04356,2
DB00683,DB01098,2
DB01045,DB00580,2
DB01029,DB01072,2
DB00580,DB00184,2
DB13261,DB12945,2
DB01015,DB01166,2
DB01129,DB00608,2
DB00810,DB09555,2
DB04911,DB01259,2
DB00185,DB03783,2
DB12070,DB06670,2
DB01026,DB14541,2
DB00285,DB00843,2
DB00621,DB12474,2
DB00501,DB00656,2
DB01023,DB13919,2
DB00169,DB00297,2
DB01128,DB15233,2
DB00248,DB00567,2
DB06290,DB00404,2
DB00501,DB01062,2
DB01228,DB06735,2
DB00619,DB00409,2
DB06442,DB01184,2
DB01029,DB01238,2
DB01167,DB00834,2
DB01069,DB11718,2
DB06268,DB06616,2
DB00420,DB06737,2
DB06469,DB06603,2
DB11994,DB06697,2
DB09183,DB01151,2
DB06174,DB12267,2
DB01026,DB06738,2
DB01097,DB04898,2
DB06603,DB00918,2
DB11753,DB00924,2
DB00528,DB00675,2
DB01041,DB01050,2
DB00497,DB01203,2
DB12245,DB06176,2
DB00949,DB06448,2
DB09330,DB01076,2
DB00396,DB04557,2
DB04794,DB09330,2
DB00433,DB00342,2
DB01173,DB00586,2
DB00549,DB00365,2
DB09308,DB00567,2
DB00715,DB00204,2
DB00188,DB00697,2
DB01167,DB01380,2
DB06654,DB00250,2
DB06587,DB01223,2
DB00792,DB00188,2
DB00622,DB00744,2
DB06777,DB00678,2
DB05928,DB00349,2
DB12532,DB11273,2
DB01431,DB12825,2
DB09065,DB13952,2
DB11273,DB00361,2
DB01096,DB00472,2
DB00283,DB04905,2
DB09227,DB00530,2
DB01241,DB12781,2
DB01259,DB00342,2
DB14635,DB08873,2
DB00763,DB11855,2
DB09227,DB09053,2
DB13456,DB01254,2
DB00675,DB04930,2
DB00736,DB00468,2
DB00861,DB06738,2
DB01076,DB06335,2
DB01129,DB00214,2
DB01005,DB00317,2
DB08875,DB08922,2
DB12781,DB13956,2
DB00205,DB09199,2
DB00528,DB12161,2
DB00187,DB00514,2
DB00213,DB00468,2
DB12332,DB04855,2
DB06697,DB06710,2
DB09101,DB00908,2
DB00608,DB06739,2
DB06268,DB00207,2
DB00470,DB00744,2
DB00590,DB12001,2
DB00458,DB00209,2
DB00972,DB11689,2
DB11633,DB00514,2
DB01183,DB12141,2
DB01101,DB00472,2
DB14029,DB01100,2
DB04356,DB12332,2
DB00752,DB00787,2
DB00763,DB09118,2
DB13174,DB00503,2
DB01405,DB13812,2
DB00205,DB00857,2
DB00358,DB00773,2
DB01393,DB01181,2
DB00196,DB06737,2
DB01204,DB00246,2
DB00625,DB01018,2
DB00604,DB00751,2
DB01087,DB09083,2
DB01062,DB04856,2
DB01156,DB01184,2
DB06652,DB11757,2
DB11383,DB00404,2
DB01320,DB11978,2
DB01131,DB12930,2
DB08820,DB11273,2
DB00969,DB06210,2
DB14033,DB01154,2
DB01395,DB11363,2
DB00849,DB06605,2
DB00277,DB04951,2
DB01117,DB00661,2
DB00818,DB06626,2
DB00250,DB13956,2
DB11574,DB00208,2
DB01275,DB12825,2
DB01184,DB00946,2
DB00819,DB01394,2
DB00533,DB04938,2
DB05521,DB09034,2
DB00208,DB00851,2
DB00465,DB08922,2
DB04572,DB01062,2
DB00730,DB04574,2
DB00625,DB01132,2
DB06268,DB13944,2
DB00661,DB13592,2
DB01628,DB13679,2
DB00091,DB00289,2
DB00829,DB00277,2
DB09185,DB06210,2
DB00705,DB05804,2
DB01184,DB04920,2
DB00487,DB11757,2
DB00668,DB01098,2
DB00442,DB00898,2
DB00969,DB00661,2
DB00621,DB00758,2
DB00533,DB00843,2
DB06268,DB06589,2
DB01685,DB00295,2
DB00363,DB08875,2
DB00969,DB01184,2
DB09308,DB00277,2
DB00668,DB01198,2
DB01264,DB08882,2
DB05928,DB00295,2
DB01577,DB08901,2
DB09054,DB00557,2
DB00191,DB09238,2
DB00503,DB06702,2
DB04911,DB00374,2
DB00442,DB00655,2
DB01183,DB11703,2
DB00196,DB00204,2
DB11511,DB01136,2
DB04975,DB05541,2
DB00367,DB00822,2
DB11586,DB08807,2
DB13174,DB13449,2
DB11837,DB01181,2
DB00908,DB08922,2
DB00763,DB05271,2
DB00250,DB01216,2
DB09118,DB06772,2
DB00205,DB00608,2
DB00976,DB06626,2
DB11994,DB00918,2
DB06506,DB13530,2
DB01026,DB00972,2
DB00675,DB00409,2
DB00281,DB12483,2
DB00188,DB06652,2
DB01166,DB13812,2
DB09054,DB01198,2
DB00773,DB01424,2
DB00203,DB00297,2
DB00557,DB01248,2
DB00916,DB08875,2
DB06290,DB14018,2
DB01058,DB04856,2
DB04975,DB06176,2
DB00744,DB13449,2
DB01087,DB11967,2
DB12332,DB00916,2
DB06174,DB01238,2
DB09308,DB00264,2
DB06697,DB13406,2
DB11837,DB04574,2
DB01224,DB09173,2
DB06414,DB00554,2
DB00627,DB00530,2
DB00188,DB13592,2
DB01562,DB04920,2
DB13338,DB02489,2
DB01424,DB00458,2
DB00706,DB00757,2
DB01394,DB01198,2
DB14019,DB12978,2
DB00576,DB01029,2
DB11718,DB14881,2
DB08972,DB01223,2
DB01093,DB03783,2
DB11779,DB06717,2
DB00471,DB00554,2
DB11442,DB00490,2
DB01095,DB01359,2
DB06218,DB01232,2
DB01177,DB01151,2
DB11442,DB11633,2
DB00469,DB06738,2
DB01551,DB11979,2
DB04794,DB00191,2
DB00318,DB00530,2
DB01656,DB12825,2
DB00978,DB13449,2
DB00553,DB00384,2
DB00169,DB00409,2
DB09068,DB12026,2
DB11994,DB00978,2
DB00169,DB04844,2
DB01026,DB11915,2
DB00440,DB06772,2
DB00557,DB11855,2
DB01645,DB13675,2
DB01551,DB04920,2
DB00396,DB00737,2
DB00487,DB01367,2
DB00668,DB01223,2
DB01075,DB13946,2
DB01151,DB04845,2
DB01012,DB01576,2
DB01110,DB13762,2
DB06442,DB01142,2
DB06727,DB00188,2
DB09308,DB08901,2
DB00486,DB06268,2
DB00446,DB01590,2
DB00481,DB12267,2
DB11363,DB01098,2
DB09101,DB12267,2
DB00264,DB00951,2
DB00679,DB00843,2
DB00621,DB00712,2
DB00705,DB00518,2
DB00898,DB11586,2
DB00622,DB09183,2
DB06729,DB00918,2
DB01095,DB00533,2
DB00320,DB12483,2
DB00697,DB00998,2
DB13941,DB11837,2
DB00342,DB12130,2
DB01097,DB01289,2
DB00972,DB01412,2
DB04856,DB09213,2
DB09183,DB00193,2
DB01069,DB00266,2
DB09101,DB11641,2
DB05271,DB00490,2
DB00281,DB06016,2
DB00590,DB00751,2
DB12332,DB00440,2
DB01058,DB05521,2
DB00442,DB01223,2
DB06589,DB11689,2
DB09238,DB09195,2
DB01320,DB06370,2
DB06414,DB01355,2
DB02709,DB00195,2
DB01069,DB09183,2
DB00482,DB01392,2
DB06210,DB00704,2
DB00285,DB00318,2
DB00608,DB01576,2
DB04856,DB00374,2
DB00188,DB12332,2
DB01043,DB14055,2
DB01611,DB00805,2
DB00370,DB00496,2
DB02703,DB00877,2
DB06510,DB09213,2
DB13772,DB00651,2
DB01118,DB01079,2
DB00851,DB00980,2
DB06670,DB08922,2
DB00252,DB00904,2
DB01174,DB00458,2
DB01095,DB06287,2
DB00530,DB04829,2
DB13179,DB13203,2
DB00361,DB00185,2
DB09078,DB01002,2
DB00487,DB00675,2
DB00857,DB12026,2
DB01023,DB00969,2
DB00938,DB01126,2
DB14033,DB01136,2
DB00818,DB12020,2
DB00514,DB00342,2
DB00255,DB09034,2
DB11994,DB00347,2
DB06290,DB08895,2
DB01165,DB00575,2
DB00744,DB00980,2
DB00613,DB08496,2
DB13875,DB00484,2
DB06774,DB06201,2
DB00188,DB13406,2
DB01233,DB09183,2
DB04911,DB00338,2
DB00170,DB01236,2
DB01097,DB01589,2
DB01098,DB01242,2
DB01128,DB00343,2
DB09204,DB01100,2
DB14025,DB08496,2
DB12500,DB04948,2
DB00196,DB05294,2
DB08873,DB09063,2
DB01079,DB13203,2
DB12532,DB08877,2
DB00590,DB11363,2
DB00370,DB08882,2
DB05928,DB00186,2
DB00317,DB01167,2
DB06616,DB01198,2
DB00734,DB00169,2
DB00421,DB13946,2
DB06217,DB00363,2
DB00571,DB00980,2
DB00277,DB01217,2
DB00625,DB01236,2
DB00224,DB13953,2
DB01227,DB00877,2
DB11383,DB11641,2
DB00665,DB01041,2
DB00169,DB00317,2
DB00715,DB01224,2
DB09185,DB00201,2
