drug_A,drug_B,DDI
DB02489,DB11919,2
DB08992,DB11652,2
DB00962,DB12130,2
DB11963,DB01577,2
DB00571,DB00669,2
DB06595,DB12026,2
DB00588,DB06770,2
DB00780,DB12752,2
DB01198,DB11613,2
DB11805,DB12015,2
DB01551,DB12212,2
DB00540,DB00582,2
DB09167,DB01283,2
DB00444,DB00980,2
DB01263,DB00404,2
DB05482,DB00247,2
DB04832,DB11703,2
DB00997,DB08922,2
DB14019,DB00696,2
DB00176,DB00281,2
DB00322,DB01589,2
DB00296,DB00442,2
DB01261,DB00252,2
DB08896,DB01424,2
DB06595,DB01177,2
DB01558,DB13954,2
DB13874,DB01558,2
DB00836,DB06201,2
DB00238,DB00745,2
DB00633,DB06594,2
DB00637,DB11979,2
DB00476,DB09143,2
DB01251,DB04898,2
DB00467,DB01412,2
DB00501,DB00425,2
DB01174,DB00222,2
DB06730,DB00701,2
DB06412,DB01076,2
DB00182,DB11757,2
DB11475,DB00862,2
DB12010,DB02703,2
DB01388,DB00673,2
DB11638,DB04871,2
DB11753,DB00176,2
DB01137,DB13203,2
DB00091,DB00425,2
DB01071,DB01242,2
DB14635,DB01171,2
DB00335,DB00277,2
DB00193,DB00537,2
DB00845,DB00193,2
DB00598,DB00904,2
DB00379,DB13443,2
DB01410,DB03783,2
DB01095,DB05239,2
DB00966,DB00448,2
DB00736,DB00598,2
DB00333,DB11613,2
DB00315,DB00518,2
DB00574,DB13775,2
DB00530,DB01435,2
DB00836,DB01466,2
DB04911,DB01104,2
DB00187,DB06708,2
DB09118,DB09071,2
DB00997,DB00404,2
DB00227,DB00346,2
DB06370,DB01036,2
DB06210,DB12927,2
DB00177,DB00222,2
DB08893,DB09195,2
DB09034,DB01601,2
DB00220,DB00580,2
DB12391,DB08910,2
DB06770,DB12926,2
DB01411,DB15444,2
DB09201,DB12781,2
DB01096,DB00182,2
DB11753,DB00499,2
DB00398,DB01424,2
DB04946,DB13953,2
DB04832,DB15102,2
DB00439,DB08962,2
DB08896,DB05039,2
DB00537,DB00575,2
DB00487,DB00425,2
DB01071,DB01656,2
DB06770,DB00091,2
DB00696,DB05294,2
DB01411,DB00495,2
DB09079,DB09570,2
DB06412,DB00726,2
DB12532,DB09071,2
DB01012,DB13634,2
DB00845,DB06605,2
DB08953,DB00862,2
DB01032,DB00973,2
DB01698,DB08877,2
DB01028,DB01274,2
DB00477,DB01062,2
DB06626,DB08910,2
DB01218,DB01551,2
DB00356,DB13775,2
DB00296,DB00544,2
DB01095,DB12212,2
DB00317,DB01036,2
DB00752,DB00499,2
DB00439,DB11689,2
DB00763,DB00582,2
DB00467,DB01058,2
DB00682,DB02568,2
DB04070,DB00877,2
DB09276,DB13954,2
DB12945,DB11919,2
DB01193,DB01192,2
DB02520,DB09039,2
DB01191,DB06726,2
DB00779,DB00425,2
DB00812,DB01177,2
DB01628,DB00755,2
DB00945,DB14975,2
DB12332,DB00402,2
DB01698,DB01072,2
DB04896,DB12001,2
DB01124,DB14975,2
DB06469,DB09570,2
DB04911,DB01192,2
DB12515,DB01008,2
DB00448,DB13675,2
DB11963,DB00674,2
DB01241,DB00499,2
DB13158,DB11652,2
DB00977,DB01058,2
DB09555,DB01192,2
DB09238,DB00182,2
DB01101,DB04841,2
DB00176,DB00726,2
DB01173,DB01435,2
DB11994,DB01244,2
DB00571,DB11951,2
DB00758,DB00755,2
DB00755,DB12371,2
DB14126,DB00188,2
DB00682,DB00295,2
DB12001,DB11652,2
DB06803,DB06594,2
DB00598,DB06506,2
DB01621,DB09167,2
DB06370,DB06803,2
DB08899,DB01611,2
DB00780,DB06510,2
DB00582,DB00865,2
DB00907,DB13775,2
DB04884,DB00227,2
DB01303,DB14018,2
DB00726,DB01409,2
DB00738,DB00476,2
DB08827,DB00361,2
DB00752,DB08896,2
DB01208,DB01303,2
DB00932,DB00532,2
DB00531,DB09071,2
DB01176,DB00465,2
DB00701,DB06652,2
DB01071,DB09048,2
DB00914,DB01466,2
DB05521,DB13955,2
DB08827,DB00717,2
DB00619,DB08910,2
DB01095,DB11823,2
DB01410,DB09183,2
DB00749,DB04938,2
DB01645,DB06770,2
DB00297,DB00836,2
DB00359,DB00619,2
DB09299,DB11641,2
DB00603,DB00214,2
DB00193,DB00444,2
DB00836,DB13953,2
DB00501,DB00983,2
DB02703,DB00425,2
DB01623,DB11967,2
DB01174,DB06209,2
DB00514,DB00862,2
DB01255,DB06292,2
DB01115,DB00921,2
DB09101,DB00860,2
DB08972,DB01435,2
DB01580,DB00216,2
DB00983,DB08496,2
DB06712,DB04845,2
DB01580,DB00514,2
DB14568,DB01411,2
DB11951,DB12301,2
DB00377,DB11718,2
DB00379,DB00531,2
DB00799,DB00912,2
DB00956,DB01244,2
DB01191,DB06594,2
DB11443,DB00262,2
DB09061,DB01297,2
DB01698,DB00347,2
DB00439,DB04898,2
DB00701,DB01577,2
DB01173,DB13943,2
DB08828,DB04841,2
DB01015,DB09061,2
DB00541,DB04946,2
DB01095,DB09061,2
DB04861,DB01151,2
DB00553,DB00425,2
DB12332,DB01071,2
DB00780,DB08882,2
DB11805,DB05239,2
DB13876,DB09128,2
DB06160,DB01482,2
DB00997,DB04948,2
DB01072,DB00977,2
DB00343,DB13955,2
DB00264,DB01071,2
DB01275,DB00862,2
DB00625,DB09167,2
DB00688,DB00946,2
DB06803,DB04076,2
DB00978,DB04889,2
DB01149,DB04835,2
DB00696,DB09039,2
DB00222,DB09080,2
DB00334,DB00796,2
DB01685,DB09074,2
DB06739,DB06292,2
DB13633,DB08827,2
DB02520,DB00091,2
DB00997,DB01242,2
DB00398,DB11828,2
DB01009,DB00197,2
DB06729,DB01036,2
DB00780,DB00834,2
DB04070,DB00404,2
DB12391,DB00997,2
DB01026,DB00335,2
DB01016,DB01223,2
DB00673,DB01072,2
DB01115,DB01424,2
DB00701,DB06603,2
DB00444,DB00304,2
DB13879,DB00590,2
DB00582,DB09073,2
DB08816,DB09570,2
DB00598,DB06589,2
DB13139,DB01192,2
DB09065,DB01218,2
DB00792,DB00377,2
DB00685,DB08883,2
DB00220,DB00617,2
DB06600,DB01482,2
DB00980,DB01120,2
DB00921,DB00957,2
DB01562,DB06770,2
DB01251,DB12147,2
DB01016,DB13919,2
DB11963,DB00563,2
DB00835,DB01074,2
DB01137,DB00442,2
DB08896,DB09054,2
DB00582,DB01394,2
DB06595,DB06603,2
DB09241,DB00705,2
DB09199,DB11613,2
DB01211,DB13634,2
DB00576,DB11823,2
DB00619,DB04861,2
DB00927,DB00969,2
DB01108,DB11652,2
DB01028,DB06725,2
DB00812,DB00843,2
DB09199,DB00836,2
DB01232,DB00499,2
DB00203,DB01071,2
DB14568,DB12515,2
DB00582,DB12474,2
DB00705,DB00197,2
DB00499,DB01216,2
DB00468,DB09128,2
DB00335,DB00458,2
DB01403,DB09053,2
DB09061,DB00932,2
DB13919,DB06803,2
DB06589,DB12927,2
DB00745,DB00469,2
DB00813,DB08899,2
DB00863,DB01621,2
DB04884,DB00489,2
DB00696,DB01008,2
DB01138,DB06770,2
DB00467,DB06626,2
DB04216,DB01124,2
DB12332,DB01251,2
DB01685,DB01261,2
DB00780,DB00908,2
DB01059,DB00564,2
DB00570,DB00514,2
DB00532,DB01050,2
DB00603,DB11362,2
DB00845,DB00277,2
DB00435,DB00204,2
DB00633,DB00396,2
DB06595,DB01075,2
DB09299,DB01118,2
DB06589,DB14126,2
DB00398,DB11362,2
DB00250,DB00568,2
DB01151,DB08865,2
DB01128,DB01244,2
DB00315,DB14132,2
DB06595,DB06203,2
DB09309,DB06201,2
DB00503,DB08952,2
DB06210,DB00448,2
DB09061,DB13675,2
DB04948,DB12927,2
DB00470,DB00788,2
DB06730,DB00598,2
DB12500,DB04871,2
DB06594,DB00983,2
DB00604,DB12952,2
DB14635,DB09071,2
DB00745,DB00549,2
DB00322,DB00343,2
DB01261,DB06589,2
DB06770,DB09053,2
DB01698,DB06717,2
DB00656,DB14539,2
DB00933,DB09288,2
DB00398,DB01069,2
DB09128,DB00342,2
DB00637,DB13508,2
DB06731,DB09299,2
DB00647,DB00195,2
DB00603,DB00818,2
DB04844,DB06678,2
DB00629,DB01223,2
DB06413,DB00461,2
DB06712,DB00193,2
DB06203,DB09061,2
DB00342,DB01191,2
DB01698,DB01118,2
DB09198,DB00812,2
DB00532,DB00744,2
DB01032,DB01058,2
DB08896,DB06510,2
DB01590,DB00983,2
DB00701,DB01454,2
DB06370,DB00247,2
DB13874,DB06479,2
DB08896,DB01008,2
DB00349,DB00568,2
DB11892,DB08910,2
DB01029,DB00637,2
DB13409,DB09074,2
DB03783,DB09061,2
DB00207,DB00696,2
DB11979,DB13955,2
DB09201,DB13956,2
DB06413,DB00829,2
DB01167,DB08883,2
DB01229,DB04957,2
DB00721,DB04908,2
DB00433,DB00914,2
DB00254,DB12825,2
DB00263,DB00470,2
DB09099,DB09074,2
DB00673,DB06212,2
DB00755,DB00865,2
DB00603,DB11978,2
DB01435,DB04975,2
DB00755,DB04831,2
DB00694,DB01128,2
DB04574,DB11823,2
DB00444,DB09034,2
DB00455,DB00544,2
DB04920,DB09167,2
DB00916,DB11951,2
DB00637,DB12930,2
DB00370,DB04868,2
DB01101,DB14975,2
DB01388,DB00570,2
DB06731,DB12015,2
DB00530,DB01016,2
DB08899,DB12130,2
DB00839,DB01075,2
DB04884,DB12070,2
DB09049,DB08952,2
DB00696,DB11529,2
DB06729,DB01191,2
DB00745,DB00321,2
DB06412,DB06506,2
DB09241,DB12001,2
DB11471,DB06595,2
DB00590,DB04665,2
DB00599,DB11689,2
DB00448,DB01255,2
DB11994,DB13775,2
DB01698,DB09289,2
DB00220,DB06204,2
DB00668,DB08910,2
DB02703,DB01409,2
DB00778,DB00637,2
DB00673,DB01142,2
DB00281,DB00647,2
DB00891,DB00701,2
DB04070,DB00277,2
DB00779,DB00379,2
DB00398,DB01394,2
DB09299,DB01100,2
DB00834,DB00377,2
DB01211,DB00199,2
DB00802,DB12130,2
DB00549,DB00439,2
DB00254,DB01229,2
DB00448,DB08502,2
DB03756,DB00216,2
DB00806,DB09071,2
DB00446,DB00439,2
DB00836,DB01254,2
DB00379,DB07954,2
DB04951,DB00315,2
DB01263,DB00700,2
DB01104,DB00699,2
DB12952,DB06212,2
DB04946,DB06626,2
DB00976,DB04896,2
DB00307,DB00749,2
DB06708,DB00679,2
DB08893,DB00433,2
DB15982,DB01171,2
DB01093,DB01192,2
DB06595,DB00851,2
DB04957,DB09053,2
DB11614,DB14975,2
DB00673,DB00822,2
DB01190,DB09231,2
DB00176,DB00641,2
DB01403,DB01095,2
DB08865,DB00204,2
DB01115,DB09198,2
DB01218,DB09351,2
DB00185,DB06678,2
DB00641,DB04889,2
DB00788,DB01589,2
DB00752,DB04889,2
DB00549,DB01261,2
DB00254,DB01590,2
DB06217,DB06292,2
DB02520,DB01098,2
DB01149,DB09073,2
DB00353,DB04572,2
DB09309,DB09143,2
DB13456,DB11963,2
DB06370,DB04861,2
DB00185,DB09128,2
DB13174,DB00977,2
DB11753,DB01191,2
DB00570,DB00216,2
DB00502,DB09273,2
DB08899,DB00818,2
DB00439,DB00327,2
DB01171,DB01228,2
DB06731,DB00862,2
DB00570,DB01392,2
DB00599,DB01131,2
DB00281,DB09061,2
DB04896,DB06626,2
DB11963,DB09143,2
DB06654,DB01251,2
DB06512,DB01035,2
DB01013,DB11652,2
DB00476,DB08860,2
DB00220,DB00829,2
DB14011,DB14975,2
DB00222,DB00972,2
DB00849,DB13943,2
DB00373,DB00701,2
DB09241,DB09143,2
DB13456,DB12952,2
DB00446,DB01251,2
DB08909,DB12212,2
DB06738,DB09201,2
DB00176,DB12332,2
DB01621,DB13874,2
DB00196,DB00637,2
DB00531,DB01028,2
DB00714,DB06335,2
DB01601,DB06448,2
DB02520,DB00401,2
DB00673,DB00177,2
DB01128,DB00983,2
DB01129,DB06770,2
DB00780,DB00953,2
DB01016,DB01238,2
DB00396,DB00802,2
DB00625,DB00379,2
DB01005,DB01191,2
DB00731,DB01035,2
DB00818,DB00598,2
DB04831,DB13955,2
DB00783,DB00836,2
DB01410,DB06654,2
DB00537,DB00978,2
DB00333,DB13775,2
DB08865,DB09297,2
DB01182,DB05271,2
DB14761,DB00346,2
DB04216,DB01611,2
DB01072,DB00799,2
DB07348,DB12952,2
DB01171,DB05562,2
DB01192,DB04855,2
DB00549,DB04861,2
DB00420,DB06209,2
DB00788,DB01058,2
DB06150,DB06803,2
DB00280,DB00316,2
DB06442,DB00280,2
DB12010,DB08882,2
DB09061,DB09555,2
DB01242,DB05708,2
DB00197,DB00307,2
DB00796,DB06739,2
DB04070,DB11817,2
DB00759,DB08827,2
DB01218,DB00805,2
DB00435,DB00365,2
DB06469,DB08896,2
DB01367,DB04889,2
DB00537,DB08901,2
DB01191,DB04905,2
DB00537,DB00921,2
DB01628,DB00914,2
DB00557,DB00688,2
DB00270,DB00564,2
DB01173,DB00957,2
DB00621,DB01036,2
DB00467,DB00365,2
DB00872,DB00398,2
DB06209,DB06697,2
DB08911,DB00197,2
DB09167,DB00554,2
DB00997,DB06697,2
DB01213,DB11586,2
DB01095,DB00346,2
DB04884,DB11979,2
DB00412,DB00499,2
DB00333,DB06708,2
DB00518,DB01303,2
DB00619,DB00997,2
DB06268,DB00839,2
DB00763,DB06678,2
DB00997,DB01297,2
DB09309,DB04845,2
DB00755,DB06370,2
DB01136,DB04871,2
DB00365,DB08883,2
DB00176,DB06210,2
DB11638,DB00448,2
DB01100,DB14185,2
DB01218,DB00699,2
DB00705,DB08910,2
DB08865,DB04855,2
DB00673,DB06228,2
DB00998,DB04889,2
DB00976,DB00860,2
DB06595,DB00404,2
DB00972,DB08952,2
DB04868,DB08807,2
DB01251,DB15233,2
DB00574,DB01036,2
DB06448,DB00381,2
DB02520,DB11986,2
DB00540,DB00836,2
DB00641,DB06678,2
DB04576,DB04356,2
DB00863,DB06774,2
DB00316,DB00933,2
DB00745,DB13941,2
DB00812,DB00468,2
DB06412,DB01551,2
DB00333,DB00359,2
DB08865,DB00758,2
DB01075,DB06292,2
DB06727,DB01036,2
DB14126,DB00872,2
DB00759,DB00997,2
DB09256,DB11919,2
DB00817,DB06148,2
DB00603,DB01589,2
DB06413,DB00744,2
DB09241,DB12781,2
DB01200,DB09053,2
DB08906,DB00909,2
DB11963,DB00706,2
DB01149,DB01656,2
DB06469,DB00398,2
DB00745,DB08962,2
DB13456,DB11652,2
DB00184,DB11652,2
DB01216,DB09237,2
DB00613,DB00688,2
DB00799,DB13946,2
DB00574,DB06770,2
DB09065,DB08883,2
DB00477,DB12332,2
DB01016,DB00843,2
DB00570,DB09555,2
DB14029,DB05708,2
DB00624,DB00977,2
DB01698,DB00972,2
DB00637,DB06506,2
DB09048,DB14010,2
DB01259,DB08883,2
DB13132,DB13946,2
DB05990,DB00425,2
DB00435,DB06626,2
DB01580,DB01151,2
DB00514,DB00977,2
DB12267,DB01016,2
DB06819,DB01192,2
DB01079,DB00425,2
DB04840,DB05109,2
DB00714,DB01058,2
DB04868,DB01256,2
DB13823,DB06210,2
DB00458,DB06712,2
DB08906,DB09296,2
DB00495,DB00568,2
DB00977,DB00250,2
DB02568,DB09071,2
DB01035,DB09039,2
DB00788,DB08502,2
DB09053,DB11951,2
DB00839,DB06605,2
DB00932,DB00335,2
DB00827,DB04948,2
DB06287,DB01263,2
DB04930,DB13874,2
DB00420,DB01435,2
DB01184,DB05708,2
DB09118,DB00335,2
DB00845,DB00530,2
DB08896,DB01181,2
DB09231,DB00404,2
DB01182,DB11855,2
DB00220,DB12371,2
DB00238,DB00377,2
DB00682,DB05541,2
DB06458,DB11817,2
DB06712,DB11363,2
DB00557,DB05109,2
DB00537,DB00426,2
DB00738,DB04871,2
DB00316,DB00914,2
DB00863,DB06148,2
DB00199,DB06218,2
DB06595,DB12930,2
DB00751,DB06292,2
DB04861,DB00458,2
DB11963,DB00916,2
DB01601,DB00617,2
DB00374,DB00476,2
DB00246,DB12515,2
DB00598,DB00193,2
DB06174,DB04868,2
DB00448,DB00458,2
DB11805,DB00476,2
DB12015,DB01656,2
DB00673,DB04856,2
DB00983,DB01029,2
DB06290,DB01435,2
DB00845,DB00717,2
DB00752,DB08827,2
DB00731,DB01071,2
DB00439,DB01472,2
DB11952,DB12952,2
DB06708,DB09048,2
DB11491,DB00629,2
DB00665,DB01261,2
DB01037,DB08868,2
DB08906,DB08918,2
DB06731,DB00599,2
DB00705,DB00860,2
DB00827,DB00184,2
DB13879,DB11979,2
DB01104,DB06697,2
DB00549,DB09290,2
DB00322,DB00471,2
DB00678,DB00425,2
DB00817,DB00924,2
DB12070,DB09570,2
DB00827,DB01667,2
DB04948,DB08893,2
DB04070,DB00227,2
DB01175,DB04868,2
DB09065,DB01028,2
DB01167,DB00962,2
DB09048,DB09128,2
DB00673,DB08815,2
DB01128,DB11652,2
DB09231,DB01656,2
DB00255,DB08868,2
DB00379,DB12930,2
DB00322,DB01221,2
DB00633,DB01095,2
DB00379,DB01159,2
DB00477,DB13812,2
DB00997,DB00426,2
DB00353,DB00946,2
DB00608,DB01192,2
DB01087,DB12212,2
DB00755,DB04938,2
DB13874,DB13406,2
DB00857,DB01303,2
DB00914,DB01195,2
DB04957,DB12483,2
DB09167,DB08439,2
DB00384,DB00977,2
DB01115,DB12130,2
DB07348,DB13874,2
DB00818,DB00788,2
DB00250,DB00402,2
DB00582,DB00238,2
DB02709,DB02134,2
DB01182,DB06594,2
DB01029,DB12952,2
DB00439,DB00829,2
DB06412,DB01224,2
DB01411,DB00864,2
DB00280,DB01058,2
DB04911,DB00598,2
DB11491,DB00863,2
DB01580,DB12070,2
DB00836,DB00468,2
DB12945,DB00280,2
DB01074,DB00514,2
DB00496,DB12212,2
DB00799,DB01076,2
DB06412,DB05804,2
DB08906,DB12070,2
DB12015,DB11273,2
DB00467,DB00586,2
DB06292,DB09225,2
DB00528,DB09074,2
DB01093,DB06678,2
DB06708,DB00216,2
DB12466,DB00402,2
DB00957,DB00266,2
DB00836,DB11986,2
DB01198,DB04665,2
DB01012,DB08952,2
DB08909,DB01035,2
DB00701,DB06470,2
DB01395,DB11652,2
DB01059,DB12927,2
DB01103,DB13943,2
DB00744,DB09290,2
DB00342,DB04946,2
DB00451,DB00836,2
DB00726,DB00755,2
DB11638,DB06678,2
DB00537,DB06228,2
DB00701,DB01551,2
DB06419,DB08827,2
DB00780,DB11855,2
DB00320,DB00997,2
DB00203,DB00568,2
DB00678,DB00755,2
DB00934,DB04871,2
DB00177,DB13954,2
DB00924,DB02134,2
DB01410,DB11718,2
DB01104,DB00678,2
DB00370,DB02134,2
DB00470,DB01435,2
DB06652,DB09061,2
DB00568,DB00655,2
DB12010,DB11703,2
DB00778,DB13874,2
DB01873,DB09048,2
DB01218,DB00363,2
DB01241,DB06292,2
DB09061,DB11718,2
DB01104,DB00471,2
DB01012,DB01071,2
DB04871,DB00540,2
DB00359,DB08860,2
DB00863,DB05271,2
DB00299,DB14018,2
DB00924,DB05708,2
DB00682,DB00969,2
DB00254,DB09330,2
DB12927,DB13449,2
DB00263,DB06218,2
DB01248,DB00564,2
DB00570,DB06203,2
DB01435,DB09296,2
DB11837,DB01409,2
DB13823,DB09273,2
DB00238,DB01303,2
DB00637,DB00679,2
DB11979,DB12212,2
DB00613,DB00532,2
DB04938,DB08883,2
DB01071,DB00877,2
DB12945,DB08883,2
DB01171,DB11614,2
DB01403,DB09173,2
DB00829,DB04957,2
DB00476,DB01429,2
DB00176,DB01087,2
DB00755,DB05229,2
DB00533,DB06292,2
DB13879,DB00906,2
DB00439,DB01621,2
DB13874,DB08875,2
DB05903,DB01978,2
DB06803,DB12531,2
DB01026,DB01104,2
DB01087,DB01182,2
DB12015,DB00613,2
DB00685,DB00176,2
DB00934,DB01482,2
DB00358,DB13874,2
DB05482,DB11963,2
DB13941,DB00997,2
DB06729,DB13955,2
DB01005,DB01104,2
DB01698,DB11633,2
DB01071,DB04920,2
DB01093,DB06292,2
DB06589,DB00788,2
DB09297,DB00439,2
DB00270,DB00862,2
DB00458,DB00788,2
DB00220,DB01195,2
DB00398,DB00866,2
DB00570,DB11718,2
DB09256,DB09290,2
DB01054,DB01232,2
DB00647,DB00185,2
DB00582,DB06448,2
DB09309,DB00549,2
DB00637,DB05294,2
DB00442,DB00629,2
DB00836,DB01087,2
DB08875,DB00402,2
DB00712,DB01171,2
DB00673,DB08875,2
DB11901,DB00688,2
DB01587,DB09570,2
DB00647,DB01297,2
DB03756,DB00655,2
DB00977,DB06684,2
DB01685,DB00977,2
DB00582,DB06702,2
DB00199,DB13573,2
DB00197,DB06204,2
DB00398,DB00685,2
DB00176,DB00317,2
DB00220,DB01075,2
DB00969,DB11919,2
DB02520,DB09048,2
DB00499,DB09225,2
DB01685,DB00599,2
DB00568,DB09048,2
DB13955,DB01012,2
DB01411,DB13941,2
DB00568,DB09327,2
DB01016,DB01037,2
DB00220,DB09068,2
DB01032,DB00216,2
DB00477,DB09204,2
DB01037,DB09201,2
DB11837,DB09290,2
DB00448,DB01551,2
DB09291,DB01171,2
DB00377,DB06608,2
DB00343,DB00977,2
DB00701,DB06267,2
DB13633,DB00402,2
DB05351,DB05246,2
DB01192,DB13443,2
DB06770,DB08502,2
DB00932,DB06678,2
DB00866,DB00476,2
DB11471,DB00402,2
DB11633,DB01435,2
DB00592,DB01435,2
DB00299,DB01058,2
DB00396,DB00755,2
DB09030,DB09299,2
DB00317,DB00957,2
DB06774,DB11963,2
DB00338,DB00335,2
DB09078,DB04889,2
DB00673,DB00567,2
DB01321,DB01303,2
DB00528,DB01104,2
DB00186,DB08910,2
DB01587,DB00862,2
DB13874,DB04356,2
DB00280,DB00655,2
DB00983,DB13675,2
DB06595,DB00184,2
DB01218,DB04840,2
DB00299,DB09256,2
DB01072,DB01149,2
DB08906,DB00404,2
DB01098,DB05239,2
DB01023,DB11652,2
DB00349,DB01071,2
DB01167,DB01028,2
DB00570,DB01577,2
DB04868,DB00252,2
DB01411,DB01283,2
DB00836,DB12978,2
DB01303,DB09256,2
DB01149,DB00248,2
DB00697,DB01191,2
DB01095,DB04861,2
DB00625,DB01191,2
DB00633,DB04920,2
DB00647,DB08808,2
DB08896,DB00204,2
DB00296,DB00370,2
DB13874,DB08901,2
DB06700,DB00379,2
DB05109,DB08807,2
DB00398,DB00304,2
DB00788,DB02489,2
DB00554,DB11963,2
DB12245,DB09061,2
DB00598,DB00317,2
DB08893,DB00216,2
DB01183,DB09071,2
DB00997,DB13384,2
DB00396,DB00714,2
DB00673,DB12147,2
DB06710,DB09241,2
DB01056,DB04889,2
DB04911,DB08899,2
DB00916,DB01120,2
DB00773,DB08865,2
DB00440,DB01251,2
DB01118,DB01409,2
DB00675,DB04889,2
DB00379,DB01418,2
DB06412,DB01100,2
DB08953,DB05239,2
DB00647,DB01228,2
DB05109,DB09053,2
DB00758,DB09061,2
DB00872,DB00637,2
DB06292,DB12474,2
DB00773,DB01218,2
DB00402,DB12026,2
DB01174,DB00477,2
DB04818,DB01074,2
DB09065,DB01035,2
DB01016,DB01072,2
DB00763,DB04871,2
DB00297,DB04946,2
DB00661,DB12515,2
DB00439,DB01067,2
DB06803,DB00924,2
DB00582,DB04975,2
DB00499,DB01062,2
DB06595,DB13675,2
DB00359,DB00327,2
DB06595,DB01228,2
DB01263,DB01018,2
DB00916,DB01171,2
DB14029,DB00863,2
DB00604,DB01035,2
DB09280,DB08922,2
DB01248,DB09071,2
DB01590,DB00568,2
DB13874,DB00575,2
DB00349,DB00435,2
DB01120,DB06738,2
DB01191,DB00321,2
DB06595,DB00843,2
DB08906,DB11689,2
DB00696,DB00956,2
DB00379,DB08901,2
DB00296,DB00744,2
DB01167,DB00247,2
DB00208,DB00629,2
DB01016,DB00567,2
DB00220,DB01236,2
DB13867,DB00701,2
DB01087,DB09128,2
DB09061,DB09204,2
DB01580,DB06702,2
DB00682,DB00731,2
DB00454,DB14975,2
DB09198,DB05109,2
DB00398,DB13411,2
DB12319,DB00796,2
DB09061,DB01268,2
DB01873,DB00806,2
DB06770,DB13812,2
DB00448,DB01067,2
DB08811,DB04946,2
DB00412,DB00983,2
DB00845,DB00909,2
DB09071,DB00864,2
DB00749,DB00794,2
DB04957,DB06267,2
DB04832,DB12267,2
DB01628,DB04946,2
DB04070,DB12825,2
DB00444,DB00936,2
DB01016,DB00617,2
DB00465,DB00836,2
DB00633,DB00705,2
DB00845,DB08912,2
DB01218,DB11785,2
DB01223,DB01595,2
DB00619,DB13955,2
DB00673,DB00264,2
DB00633,DB11967,2
DB12015,DB01151,2
DB00442,DB08910,2
DB09245,DB00315,2
DB00957,DB00208,2
DB11574,DB00444,2
DB06448,DB13954,2
DB01544,DB06207,2
DB00439,DB00912,2
DB04868,DB00316,2
DB01873,DB00264,2
DB00851,DB11919,2
DB06414,DB11823,2
DB00203,DB01435,2
DB00603,DB09068,2
DB00182,DB06589,2
DB03756,DB05541,2
DB00448,DB01320,2
DB00476,DB12070,2
DB00374,DB11823,2
DB00270,DB00444,2
DB00730,DB06235,2
DB01079,DB04946,2
DB00322,DB00945,2
DB06595,DB00620,2
DB12245,DB08910,2
DB00379,DB04844,2
DB04884,DB11757,2
DB03783,DB09128,2
DB00780,DB00741,2
DB01544,DB13955,2
DB11443,DB01033,2
DB00361,DB00398,2
DB00694,DB00604,2
DB09071,DB12147,2
DB01029,DB00799,2
DB01208,DB00977,2
DB00637,DB01118,2
DB13954,DB01065,2
DB01028,DB01289,2
DB00487,DB02134,2
DB04898,DB11823,2
DB09053,DB01035,2
DB04070,DB00946,2
DB04861,DB06268,2
DB13879,DB00549,2
DB09241,DB00620,2
DB00701,DB00934,2
DB12010,DB00717,2
DB00193,DB00637,2
DB11779,DB00476,2
DB00470,DB01251,2
DB11442,DB09071,2
DB00281,DB09071,2
DB01624,DB08910,2
DB00567,DB12515,2
DB01015,DB01028,2
DB00396,DB11652,2
DB00471,DB00714,2
DB01191,DB01254,2
DB04884,DB06727,2
DB01873,DB00277,2
DB04884,DB01396,2
DB01259,DB12952,2
DB00633,DB00297,2
DB00467,DB00261,2
DB00568,DB15035,2
DB00338,DB01120,2
DB00836,DB01039,2
DB01764,DB04946,2
DB06209,DB08875,2
DB00091,DB11951,2
DB00317,DB08893,2
DB04861,DB00342,2
DB13409,DB02134,2
DB00780,DB08877,2
DB00398,DB06335,2
DB00396,DB11823,2
DB06412,DB00363,2
DB00196,DB06209,2
DB00983,DB01466,2
DB00467,DB00518,2
DB06803,DB01100,2
DB00499,DB01405,2
DB00220,DB01559,2
DB01056,DB06770,2
DB01562,DB01035,2
DB11400,DB08827,2
DB00425,DB06737,2
DB00188,DB06678,2
DB13941,DB08865,2
DB11994,DB04871,2
DB00613,DB05109,2
DB01026,DB00502,2
DB00531,DB00839,2
DB00637,DB00655,2
DB00444,DB01124,2
DB04908,DB08865,2
DB12332,DB01171,2
DB06442,DB01104,2
DB00322,DB00238,2
DB00564,DB06700,2
DB00598,DB05271,2
DB00580,DB06292,2
DB06735,DB13775,2
DB11753,DB09201,2
DB00420,DB00499,2
DB00499,DB01012,2
DB01002,DB04889,2
DB00377,DB01195,2
DB13823,DB04574,2
DB06616,DB09201,2
DB06412,DB00316,2
DB00487,DB00379,2
DB00603,DB01424,2
DB00091,DB09167,2
DB06412,DB01248,2
DB06442,DB06119,2
DB06174,DB00839,2
DB12319,DB08899,2
DB06419,DB00346,2
DB06268,DB00755,2
DB06150,DB00788,2
DB00997,DB01223,2
DB01200,DB08895,2
DB13954,DB15233,2
DB00477,DB00216,2
DB01012,DB11652,2
DB06729,DB08952,2
DB11963,DB00501,2
DB00182,DB01093,2
DB13384,DB13943,2
DB00745,DB06697,2
DB01406,DB00346,2
DB14126,DB15444,2
DB11791,DB06770,2
